titlu,pret_text,pret_numeric,an,kilometraj,link,imagini_urls,combustibil,transmisie,caroserie,marca,model,id_unic,data_scraping
Audi A1 40 Tfsi Abt Black Edition,"20 000 €
Prețul e negociabil",20000.0,2020,152 000,https://www.olx.ro/d/oferta/audi-a1-40-tfsi-abt-black-edition-IDjs5Z8.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/czdh6mi0pkkb2-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/rxw11gn6z6aj2-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/hylptuxcptss2-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/qsoka1q3bbcv2-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/0m278f6ym13f3-RO/image;s=1000x750,petrol,automatic,Hatchback,Audi,A1,olx_js5Z8,2025-09-18T18:28:33.187056
Vand Audi A3 1 6 116 Cp,"14 500 €
Prețul e negociabil",14500.0,2018,150 000,https://www.olx.ro/d/oferta/vand-audi-a3-1-6-116-cp-IDjDM5u.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/wgmvmjix7kqp3-RO/image;s=1496x1496;https://frankfurt.apollo.olxcdn.com:443/v1/files/0pefmfsx6g0c3-RO/image;s=1496x1496;https://frankfurt.apollo.olxcdn.com:443/v1/files/8t36a8obfulk-RO/image;s=1496x1496;https://frankfurt.apollo.olxcdn.com:443/v1/files/05q9o850fd182-RO/image;s=1496x1496;https://frankfurt.apollo.olxcdn.com:443/v1/files/h0krnn2cuqsh1-RO/image;s=1496x1496,diesel,manual,Hatchback,Audi,A3,olx_jDM5u,2025-09-18T18:28:40.277480
Audi Q5 35 000 Km 2021 Panoramic Camera Keyless,"33 800 €
Prețul e negociabil",33800.0,2021,35 000,https://www.olx.ro/d/oferta/audi-q5-35-000-km-2021-panoramic-camera-keyless-IDinBM2.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/pnap72rj1fcn-RO/image;s=1008x756;https://frankfurt.apollo.olxcdn.com:443/v1/files/v7d7enoh38lu-RO/image;s=1008x756;https://frankfurt.apollo.olxcdn.com:443/v1/files/pcgh0qz44bsq-RO/image;s=756x1008;https://frankfurt.apollo.olxcdn.com:443/v1/files/bl9nm6ru4w9j2-RO/image;s=1008x756;https://frankfurt.apollo.olxcdn.com:443/v1/files/klll33x2fa6l1-RO/image;s=768x1024,petrol,automatic,SUV,Audi,Q5,olx_inBM2,2025-09-18T18:28:46.964995
Audi A6 55 Tfsi E Quattro Sport S Line Matrix Bang Olufsen,"35 999 €
Prețul e negociabil",35999.0,2021,150 000,https://www.olx.ro/d/oferta/audi-a6-55-tfsi-e-quattro-sport-s-line-matrix-bang-olufsen-IDjNntb.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/a0vj4pyt70ea2-RO/image;s=3264x1456;https://frankfurt.apollo.olxcdn.com:443/v1/files/81yd9v00yu1r-RO/image;s=4096x1832;https://frankfurt.apollo.olxcdn.com:443/v1/files/yy2v9wyew9xg-RO/image;s=4096x1832;https://frankfurt.apollo.olxcdn.com:443/v1/files/10r61jfnbjgt-RO/image;s=4096x1832;https://frankfurt.apollo.olxcdn.com:443/v1/files/cohun28ye5me2-RO/image;s=3264x1456,N/A,automatic,Berlina,Audi,A6,olx_jNntb,2025-09-18T18:29:25.196111
Vand Audi A6 C7 Limousine,"22 500 €
Prețul e negociabil",22500.0,2017,148 343,https://www.olx.ro/d/oferta/vand-audi-a6-c7-limousine-IDjv8MK.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/24a7idbw7fbq3-RO/image;s=1000x752;https://frankfurt.apollo.olxcdn.com:443/v1/files/c2fl3y6s13gz2-RO/image;s=563x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/9vjufsumz4b4-RO/image;s=563x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/ppxnrk1ab6px1-RO/image;s=563x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/6gd1n2w81liw2-RO/image;s=563x1000,diesel,automatic,Berlina,Audi,A6,olx_jv8MK,2025-09-18T18:29:33.675590
Audi A4 Virtual Webasto 2019,"20 914 €
Prețul e negociabil",20914.0,2019,144 000,https://www.olx.ro/d/oferta/audi-a4-virtual-webasto-2019-IDjl8ju.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/bcve180z2eba3-RO/image;s=751x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/a3qe5c54os901-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/sr3qajivovd02-RO/image;s=751x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/zrmjee5hblnn-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/n0161nbbdvth-RO/image;s=1000x750,diesel,automatic,Berlina,Audi,A4,olx_jl8ju,2025-09-18T18:30:03.564320
Vand Audi Q7 Tfsi Quattro 2018 S Line,"29 000 €
Prețul e negociabil",29000.0,2018,85 000,https://www.olx.ro/d/oferta/vand-audi-q7-tfsi-quattro-2018-s-line-IDjI17E.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/5q7wuq5r24cq1-RO/image;s=765x1020;https://frankfurt.apollo.olxcdn.com:443/v1/files/qmxe2z2jmfqj3-RO/image;s=1020x765;https://frankfurt.apollo.olxcdn.com:443/v1/files/0ma75j18n8312-RO/image;s=1020x765;https://frankfurt.apollo.olxcdn.com:443/v1/files/sti2ygphc04j1-RO/image;s=1020x765;https://frankfurt.apollo.olxcdn.com:443/v1/files/h0mnu25gegps2-RO/image;s=1020x765,petrol,automatic,SUV,Audi,Q7,olx_jI17E,2025-09-18T18:30:11.853053
Audi A6 C8 Sep 2022 Quattro 204Cp Sline Exterior,27 600 €,27600.0,2022,137 000,https://www.olx.ro/d/oferta/audi-a6-c8-sep-2022-quattro-204cp-sline-exterior-IDjviy6.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/vurkzdn9881m1-RO/image;s=1632x1224;https://frankfurt.apollo.olxcdn.com:443/v1/files/v2hvowmjcmn82-RO/image;s=1024x768;https://frankfurt.apollo.olxcdn.com:443/v1/files/ykuu4f2msrdm1-RO/image;s=1024x768;https://frankfurt.apollo.olxcdn.com:443/v1/files/atlrcr68vhuq-RO/image;s=1024x768;https://frankfurt.apollo.olxcdn.com:443/v1/files/wskvq4ml3y5n1-RO/image;s=1024x768,diesel,automatic,Break,Audi,A6,olx_jviy6,2025-09-18T18:30:42.993034
Audi S6 Avant Mild Hybrid,35 700 €,35700.0,2019,150 000,https://www.olx.ro/d/oferta/audi-s6-avant-mild-hybrid-IDjJe5B.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/op1rhvhqwqxp3-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/j6byl8a5ek752-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/xpcrydov7l4i2-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/nnsl669ajnk82-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/0pp50wdrdr9u-RO/image;s=1000x750,diesel,automatic,Break,Audi,S6,olx_jJe5B,2025-09-18T18:30:50.771372
Audi A4 Virtual Webasto 2019,"20 914 €
Prețul e negociabil",20914.0,2019,144 000,https://www.olx.ro/d/oferta/audi-a4-virtual-webasto-2019-IDjl8ju.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/bcve180z2eba3-RO/image;s=751x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/a3qe5c54os901-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/sr3qajivovd02-RO/image;s=751x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/zrmjee5hblnn-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/n0161nbbdvth-RO/image;s=1000x750,diesel,automatic,Berlina,Audi,A4,olx_jl8ju,2025-09-18T18:31:26.727891
Vand Bmw 520D Schimb Doar Cu X4 2025,25 500 €,25500.0,2017,90 000,https://www.olx.ro/d/oferta/vand-bmw-520d-schimb-doar-cu-x4-2025-IDjC2Vk.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/tjy1iuthfth1-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/5bely0turzv83-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/7i9zau35wcvy2-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/t9vo0mwzkzf11-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/fimglpqddusm3-RO/image;s=750x1000,diesel,automatic,Berlina,BMW,X4,olx_jC2Vk,2025-09-18T18:32:05.882480
Bmw Seria 5 530E Plug In Hybrid M Sport Garantie,35 799 €,35799.0,2019,64 000,https://www.olx.ro/d/oferta/bmw-seria-5-530e-plug-in-hybrid-m-sport-garantie-IDjLbEH.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/0skllo3x0mp31-RO/image;s=2000x2667;https://frankfurt.apollo.olxcdn.com:443/v1/files/72sdhc01wai12-RO/image;s=2000x2667;https://frankfurt.apollo.olxcdn.com:443/v1/files/qobh560lcv862-RO/image;s=2000x2667;https://frankfurt.apollo.olxcdn.com:443/v1/files/h6d84lo4x1dt1-RO/image;s=2000x2667;https://frankfurt.apollo.olxcdn.com:443/v1/files/ibauhk9a654d-RO/image;s=2000x2667,N/A,automatic,Berlina,BMW,Seria 5,olx_jLbEH,2025-09-18T18:32:14.229263
Bmw Seria 4 F36 Facelift 430I 258Cp B48 2018,"20 900 €
Prețul e negociabil",20900.0,2018,150 000,https://www.olx.ro/d/oferta/bmw-seria-4-f36-facelift-430i-258cp-b48-2018-IDjL0vA.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/5fbqz2izfhdu-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/ps8no9b9cpyh-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/9fciprjd25a73-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/0qpcaroq9195-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/67a5h5y4oijb1-RO/image;s=750x1000,petrol,automatic,Berlina,BMW,Seria 4,olx_jL0vA,2025-09-18T18:32:20.864597
Bmw 330E 2020 Foarte Bine Intretinuta,"33 900 €
Prețul e negociabil",33900.0,2020,81 000,https://www.olx.ro/d/oferta/bmw-330e-2020-foarte-bine-intretinuta-IDjnvY5.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/hubjc572ignv1-RO/image;s=1000x563;https://frankfurt.apollo.olxcdn.com:443/v1/files/8op22fiumzsp1-RO/image;s=1000x563;https://frankfurt.apollo.olxcdn.com:443/v1/files/vogndvhid3e5-RO/image;s=563x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/sofkiwxibglz1-RO/image;s=563x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/wij83gnmv5ib1-RO/image;s=1000x563,N/A,automatic,Berlina,BMW,Unknown,olx_jnvY5,2025-09-18T18:32:28.978654
Bmw G30 530E Lci Facelift Plugin Hybrid M Sport,33 000 €,33000.0,2021,124 000,https://www.olx.ro/d/oferta/bmw-g30-530e-lci-facelift-plugin-hybrid-m-sport-IDjHhii.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/92n2h198ccir-RO/image;s=2100x1575;https://frankfurt.apollo.olxcdn.com:443/v1/files/0otr2g55djik1-RO/image;s=4032x3024;https://frankfurt.apollo.olxcdn.com:443/v1/files/2geaklzk65fj3-RO/image;s=3024x4032;https://frankfurt.apollo.olxcdn.com:443/v1/files/e3hn92hwcz4w2-RO/image;s=4032x3024;https://frankfurt.apollo.olxcdn.com:443/v1/files/0qwfop6uomzh-RO/image;s=3024x4032,petrol,automatic,Berlina,BMW,Unknown,olx_jHhii,2025-09-18T18:32:37.499744
Bmw Seria 5 G30 Plug In Hybrid,"20 500 €
Prețul e negociabil",20500.0,2018,160 000,https://www.olx.ro/d/oferta/bmw-seria-5-g30-plug-in-hybrid-IDjOsbW.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/3tz2i02az2yy-RO/image;s=1428x1071;https://frankfurt.apollo.olxcdn.com:443/v1/files/us8nr07sqrj5-RO/image;s=1428x1071;https://frankfurt.apollo.olxcdn.com:443/v1/files/9jti5477g47c3-RO/image;s=1428x1071;https://frankfurt.apollo.olxcdn.com:443/v1/files/39bqruu2d5et-RO/image;s=1428x1071;https://frankfurt.apollo.olxcdn.com:443/v1/files/39v4v4yydqrt1-RO/image;s=1428x1071,N/A,automatic,Berlina,BMW,Seria 5,olx_jOsbW,2025-09-18T18:32:51.874735
Vand Bmw Seria 6 Gt,"29 650 €
Prețul e negociabil",29650.0,2019,165 280,https://www.olx.ro/d/oferta/vand-bmw-seria-6-gt-IDjDOjy.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/g2itsoar967j2-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/85j23gil7h291-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/xfhojl8s800b2-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/u3ecjitosj4o-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/1r4ypnmpvnud1-RO/image;s=750x1000,diesel,automatic,Berlina,BMW,Seria 6,olx_jDOjy,2025-09-18T18:33:31.653258
Vand Bmw 5 G 3 0 Diesel X Drive,26 500 €,26500.0,2018,165 000,https://www.olx.ro/d/oferta/vand-bmw-5-g-3-0-diesel-x-drive-IDjNrQp.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/8a11r0j7zhjy1-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/8nyebqitn2a2-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/qdt5k1ijyqgd3-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/2g54ho4sjqrr1-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/jboz4z347c741-RO/image;s=1000x750,diesel,automatic,Cabrio,BMW,Unknown,olx_jNrQp,2025-09-18T18:33:40.002789
Vand Bmw 520D Schimb Doar Cu X4 2025,25 500 €,25500.0,2017,90 000,https://www.olx.ro/d/oferta/vand-bmw-520d-schimb-doar-cu-x4-2025-IDjC2Vk.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/tjy1iuthfth1-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/5bely0turzv83-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/7i9zau35wcvy2-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/t9vo0mwzkzf11-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/fimglpqddusm3-RO/image;s=750x1000,diesel,automatic,Berlina,BMW,X4,olx_jC2Vk,2025-09-18T18:33:55.465410
Bmw 420D Grancoupe 2018,15 499 €,15499.0,2018,200 000,https://www.olx.ro/d/oferta/bmw-420d-grancoupe-2018-IDjP03H.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/o7o7jlnrox4t2-RO/image;s=1000x648;https://frankfurt.apollo.olxcdn.com:443/v1/files/pcc1jxwlpckn1-RO/image;s=1000x666;https://frankfurt.apollo.olxcdn.com:443/v1/files/cw92r9srk26d3-RO/image;s=1000x666;https://frankfurt.apollo.olxcdn.com:443/v1/files/k48lovzr723f1-RO/image;s=1000x695;https://frankfurt.apollo.olxcdn.com:443/v1/files/la450yljug8y2-RO/image;s=1000x666,diesel,automatic,Coupe,BMW,Unknown,olx_jP03H,2025-09-18T18:34:26.614993
Bmw Seria 4 420D M Pachet At Mhev,34 999 €,34999.0,2022,145 234,https://www.olx.ro/d/oferta/bmw-seria-4-420d-m-pachet-at-mhev-IDjJ2s2.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/2tn3r63rs1b8-RO/image;s=1854x2777;https://frankfurt.apollo.olxcdn.com:443/v1/files/y9gyuy5ux8q21-RO/image;s=5158x3439;https://frankfurt.apollo.olxcdn.com:443/v1/files/4cji0jz7crxs1-RO/image;s=5170x3447;https://frankfurt.apollo.olxcdn.com:443/v1/files/cq79ek2hz4503-RO/image;s=5682x3788;https://frankfurt.apollo.olxcdn.com:443/v1/files/btmlcsuww3sl-RO/image;s=5232x3488,diesel,automatic,Coupe,BMW,Seria 4,olx_jJ2s2,2025-09-18T18:34:57.562484
Bmw X6 M Competition 2024 16 000Km,112 800 €,112800.0,2024,16 000,https://www.olx.ro/d/oferta/bmw-x6-m-competition-2024-16-000km-IDjHaaJ.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/hqhpcaatdfda-RO/image;s=1000x667;https://frankfurt.apollo.olxcdn.com:443/v1/files/s70n071vyng03-RO/image;s=1000x667;https://frankfurt.apollo.olxcdn.com:443/v1/files/orv2bujore393-RO/image;s=1000x667;https://frankfurt.apollo.olxcdn.com:443/v1/files/p5yn69ibx1rb2-RO/image;s=1000x667;https://frankfurt.apollo.olxcdn.com:443/v1/files/5wulxg3df8fa3-RO/image;s=1000x667,petrol,automatic,SUV,BMW,X6,olx_jHaaJ,2025-09-18T18:35:05.243957
Bmw 218 Active Tourer,13 300 €,13300.0,2019,121 000,https://www.olx.ro/d/oferta/bmw-218-active-tourer-IDjEjRq.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/3biekrgc5hj93-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/w03k3vb0meuf3-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/ckvn4fc3ktdz2-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/gl7ky64vnvyc-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/m1udi8hhhqaq2-RO/image;s=750x1000,diesel,automatic,Monovolum,BMW,Unknown,olx_jEjRq,2025-09-18T18:35:12.531421
Bmw X6 M50I Full Options,80 000 €,80000.0,2022,68 000,https://www.olx.ro/d/oferta/bmw-x6-m50i-full-options-IDjOOxE.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/5lnxt03b2pyt2-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/btfws4nfazyt1-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/73p7pkfzcwp81-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/z5v6jung23ho-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/ccb0cgy06fbf2-RO/image;s=1000x750,petrol,automatic,Coupe,BMW,M5,olx_jOOxE,2025-09-18T18:35:19.723967
