titlu,pret_text,pret_numeric,an,kilometraj,link,imagini_urls,combustibil,transmisie,caroserie,marca,model,id_unic,data_scraping
Audi A4 3X S Line 2017 Euro 6,21 500 €,21500.0,2017,166 240,https://www.olx.ro/d/oferta/audi-a4-3x-s-line-2017-euro-6-IDjyciT.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/1o8kj6hog5g1-RO/image;s=1000x751;https://frankfurt.apollo.olxcdn.com:443/v1/files/c6r59shlcnla-RO/image;s=1000x751;https://frankfurt.apollo.olxcdn.com:443/v1/files/6peov2w4wm2t3-RO/image;s=1000x751;https://frankfurt.apollo.olxcdn.com:443/v1/files/aab0tv50dsj51-RO/image;s=1000x751;https://frankfurt.apollo.olxcdn.com:443/v1/files/xgjx3mszo9gm2-RO/image;s=1000x750,diesel,N/A,Berlina,Audi,A4,olx_jyciT,2025-09-15T02:08:45.137986
Audi A5 4 0 Tfsi Mild Hybrid Cititi Anuntul,29 500 €,29500.0,N/A,N/A,https://www.olx.ro/d/oferta/audi-a5-4-0-tfsi-mild-hybrid-cititi-anuntul-IDjLdrK.html,,N/A,N/A,N/A,Audi,A5,olx_jLdrK,2025-09-15T02:08:51.844161
Audi Q5 Quattro Variante,19 000 €,19000.0,2017,190 000,https://www.olx.ro/d/oferta/audi-q5-quattro-variante-IDjpFcc.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/br2ugnw6jqk03-RO/image;s=1500x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/cpu62nu3htc03-RO/image;s=1500x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/tl56abl7jwoh-RO/image;s=1500x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/4l4sab4382mu-RO/image;s=1500x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/7yon9vi9fehp3-RO/image;s=1500x2000,diesel,automatic,SUV,Audi,Q5,olx_jpFcc,2025-09-15T02:08:58.308993
Predare Leasing Bmw G5X An Fabricatie 2019,17 500 €,17500.0,2019,171 000,https://www.olx.ro/d/oferta/predare-leasing-bmw-g5x-an-fabricatie-2019-IDiVmvy.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/sj8nb8usavyh1-RO/image;s=1008x756;https://frankfurt.apollo.olxcdn.com:443/v1/files/7xgqg4uo97co-RO/image;s=756x1008;https://frankfurt.apollo.olxcdn.com:443/v1/files/zvgiaahqfp1b1-RO/image;s=756x1008;https://frankfurt.apollo.olxcdn.com:443/v1/files/ao047894uqkh3-RO/image;s=1008x756;https://frankfurt.apollo.olxcdn.com:443/v1/files/s5c030hl8hpn2-RO/image;s=756x1008,diesel,automatic,SUV,BMW,Unknown,olx_iVmvy,2025-09-15T02:09:06.599136
Bmw X5 Xdrive 30D Mild Hybrid 286 Cp,41 900 €,41900.0,2021,156 000,https://www.olx.ro/d/oferta/bmw-x5-xdrive-30d-mild-hybrid-286-cp-IDjErqP.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/8rl1ygdwvjeq-RO/image;s=1000x728;https://frankfurt.apollo.olxcdn.com:443/v1/files/q8cxhlss2l202-RO/image;s=1000x749;https://frankfurt.apollo.olxcdn.com:443/v1/files/9ecfjrj2humr1-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/3d9edtdz8vom2-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/wgmx5kwl445u3-RO/image;s=750x1000,electric,automatic,SUV,BMW,X5,olx_jErqP,2025-09-15T02:09:14.327683
Bmw Seria 520Xd 2017,21 000 €,21000.0,2017,200 000,https://www.olx.ro/d/oferta/bmw-seria-520xd-2017-IDjgt1y.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/wtv2zmr39n9n1-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/ajkt7tt3sktx2-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/rc9lg43c2vof-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/hg5ybxyt4cl62-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/vb9vlnqifm8q1-RO/image;s=2000x1500,diesel,automatic,Berlina,BMW,Seria 5,olx_jgt1y,2025-09-15T02:09:21.419728
Bmw X3 2019 190 Cp X Drive Diesel,23 000 €,23000.0,2019,197 000,https://www.olx.ro/d/oferta/bmw-x3-2019-190-cp-x-drive-diesel-IDjDeUq.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/nc73stc8dsxn-RO/image;s=765x1020;https://frankfurt.apollo.olxcdn.com:443/v1/files/cxwo36oumtd52-RO/image;s=765x1020;https://frankfurt.apollo.olxcdn.com:443/v1/files/4ptxz7fqxonk2-RO/image;s=765x1020;https://frankfurt.apollo.olxcdn.com:443/v1/files/imrwc5v7u1wl2-RO/image;s=765x1020;https://frankfurt.apollo.olxcdn.com:443/v1/files/s5lltzk0lg2t1-RO/image;s=765x1020,diesel,automatic,SUV,BMW,X3,olx_jDeUq,2025-09-15T02:09:29.730654
Bmw Seria 4 420D F36 Km Reali Istoric Bmw,19 300 €,19300.0,2017,185 000,https://www.olx.ro/d/oferta/bmw-seria-4-420d-f36-km-reali-istoric-bmw-IDjGUtr.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/7kta5bmu8u0m2-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/v843hgwnbtwu-RO/image;s=1076x1914;https://frankfurt.apollo.olxcdn.com:443/v1/files/pqljnu0dqxgm3-RO/image;s=1080x1133;https://frankfurt.apollo.olxcdn.com:443/v1/files/dl51vh6a4zgm3-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/klddr78sccwn3-RO/image;s=2000x1500,diesel,automatic,Coupe,BMW,Seria 4,olx_jGUtr,2025-09-15T02:09:38.438490
Vand Bmw 520D G30 Luxury Line,21 000 €,21000.0,2018,172 000,https://www.olx.ro/d/oferta/vand-bmw-520d-g30-luxury-line-IDjyGeX.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/s4vvn5tuqfx51-RO/image;s=563x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/jptj1atd80xk1-RO/image;s=1000x563;https://frankfurt.apollo.olxcdn.com:443/v1/files/vz2rhfqvd7xy1-RO/image;s=1000x563;https://frankfurt.apollo.olxcdn.com:443/v1/files/kksljwq3vzze2-RO/image;s=1000x563;https://frankfurt.apollo.olxcdn.com:443/v1/files/ptdgmpudoew22-RO/image;s=1000x563,diesel,automatic,Berlina,BMW,Unknown,olx_jyGeX,2025-09-15T02:09:46.640050
Bmw X5 2021 Xdrive Hybrid,42 000 €,42000.0,2021,79 000,https://www.olx.ro/d/oferta/bmw-x5-2021-xdrive-hybrid-IDjMPFa.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/j3fjyz38i7g93-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/lqx5985xvdhj-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/8o1ce41mch9b3-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/d1epccmn3meh3-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/kitp5oz2c9uh1-RO/image;s=1000x750,petrol,automatic,SUV,BMW,X5,olx_jMPFa,2025-09-15T02:09:54.544275
Vand Bmw X1 M Pachet 2017 Xdrive,18 500 €,18500.0,N/A,N/A,https://www.olx.ro/d/oferta/vand-bmw-x1-m-pachet-2017-xdrive-IDjENg1.html,,N/A,N/A,N/A,BMW,X1,olx_jENg1,2025-09-15T02:10:02.084639
Bmw Seria 5 520D G70 M Paket Pro Panorama Grila Iluminata H K,55 000 €,55000.0,2024,25 000,https://www.olx.ro/d/oferta/bmw-seria-5-520d-g70-m-paket-pro-panorama-grila-iluminata-h-k-IDjMSwP.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/9mojeu2idulk-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/3revqwsiozzw1-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/ty04yauscg1c-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/sd4tkd8ulr3h-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/z3rlxh57c3572-RO/image;s=1000x750,diesel,automatic,Berlina,BMW,Seria 5,olx_jMSwP,2025-09-15T02:10:09.915799
Bmw 530D Xdrive Full Masaj Trapa Jante Noi Tva Inclus,25 999 €,25999.0,2018,168 000,https://www.olx.ro/d/oferta/bmw-530d-xdrive-full-masaj-trapa-jante-noi-tva-inclus-IDjwFr0.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/t82qs7o9eodf2-RO/image;s=1500x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/l0ckaov7pijc-RO/image;s=1500x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/q8hqs1ij7o1z-RO/image;s=1500x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/9gf4iof4w8jp3-RO/image;s=1500x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/zoglpl4w9lvf1-RO/image;s=1500x2000,diesel,automatic,Berlina,BMW,Unknown,olx_jwFr0,2025-09-15T02:10:16.555292
Bmw Seria 3 G20 Sedan 318D Stare Excelenta,22 990 €,22990.0,2020,111 442,https://www.olx.ro/d/oferta/bmw-seria-3-g20-sedan-318d-stare-excelenta-IDjILho.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/rtcna936s02k2-RO/image;s=3363x2538;https://frankfurt.apollo.olxcdn.com:443/v1/files/yngayn5um7xd1-RO/image;s=4000x3000;https://frankfurt.apollo.olxcdn.com:443/v1/files/uf2q1vth4rnp1-RO/image;s=4000x3000;https://frankfurt.apollo.olxcdn.com:443/v1/files/j3557hbr314r2-RO/image;s=4000x3000;https://frankfurt.apollo.olxcdn.com:443/v1/files/ht0n5vne76oa-RO/image;s=4000x3000,diesel,automatic,Berlina,BMW,Seria 3,olx_jILho,2025-09-15T02:10:24.055561
Bmw X5 X Line G05 2020 Xdrive 25D 231 Cp Panoramic Hud Adaptive,40 900 €,40900.0,2020,139 942,https://www.olx.ro/d/oferta/bmw-x5-x-line-g05-2020-xdrive-25d-231-cp-panoramic-hud-adaptive-IDjJ3Mz.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/la4dpnm2b5wg3-RO/image;s=4000x2824;https://frankfurt.apollo.olxcdn.com:443/v1/files/jecis80t3cfk3-RO/image;s=4000x3000;https://frankfurt.apollo.olxcdn.com:443/v1/files/hh6mii4jk7wm1-RO/image;s=4000x3000;https://frankfurt.apollo.olxcdn.com:443/v1/files/ht62d3ieoqyb-RO/image;s=4000x3000;https://frankfurt.apollo.olxcdn.com:443/v1/files/ltdohi2oc8zy2-RO/image;s=4000x3000,diesel,automatic,SUV,BMW,X5,olx_jJ3Mz,2025-09-15T02:10:31.826299
Bmw 520D 68 530Km Trapa Soft Close Led Adaptiv,25 990 €,25990.0,2019,68 530,https://www.olx.ro/d/oferta/bmw-520d-68-530km-trapa-soft-close-led-adaptiv-IDjFTJp.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/nlp51ku7m8pf-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/2o4m2joktmyi1-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/71t29gatfizj-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/qaqlipdsfsua3-RO/image;s=1000x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/r9jok5zse48d2-RO/image;s=1000x1000,diesel,automatic,Berlina,BMW,Unknown,olx_jFTJp,2025-09-15T02:10:39.574426
Bmw X1 2 0D 2023 Inmatriculat Ro,30 990 €,30990.0,2023,129 900,https://www.olx.ro/d/oferta/bmw-x1-2-0d-2023-inmatriculat-ro-IDjJRDd.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/ulo4nb7b49wn2-RO/image;s=4000x2171;https://frankfurt.apollo.olxcdn.com:443/v1/files/n8bfj9czl2703-RO/image;s=3906x2147;https://frankfurt.apollo.olxcdn.com:443/v1/files/bkpuvu4gofu3-RO/image;s=3000x3230;https://frankfurt.apollo.olxcdn.com:443/v1/files/oc2t55samaah1-RO/image;s=2611x2443;https://frankfurt.apollo.olxcdn.com:443/v1/files/fde2os35if3u1-RO/image;s=4000x3000,diesel,automatic,SUV,BMW,X1,olx_jJRDd,2025-09-15T02:10:46.895105
Bmw X5 45E Electric Plug In Hybrid Tva Deductibil,34 900 €,34900.0,2020,170 000,https://www.olx.ro/d/oferta/bmw-x5-45e-electric-plug-in-hybrid-tva-deductibil-IDjbS2B.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/g9mhrnlylhgq-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/z4n68ilusj2m-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/eahghaiue1jq1-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/kxteaem7xzc33-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/jl8z3kxnv55l2-RO/image;s=750x1000,N/A,automatic,SUV,BMW,X5,olx_jbS2B,2025-09-15T02:10:55.030222
Bmw 320D M Pack G20 Lci Facelift Mhev Black Sapphire,32 990 €,32990.0,2022,144 000,https://www.olx.ro/d/oferta/bmw-320d-m-pack-g20-lci-facelift-mhev-black-sapphire-IDjJrMo.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/oxvigohv611v2-RO/image;s=723x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/uu9kot4hokav1-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/sow2zl2x7r4h1-RO/image;s=749x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/rdg7tzc6w9t6-RO/image;s=702x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/olyfseybo4o73-RO/image;s=645x1000,diesel,automatic,Berlina,BMW,Unknown,olx_jJrMo,2025-09-15T02:11:02.474849
Bmw X3 Xdrive30E,32 000 €,32000.0,2020,72 000,https://www.olx.ro/d/oferta/bmw-x3-xdrive30e-IDjOgGx.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/0diwhpksdwn33-RO/image;s=1080x890;https://frankfurt.apollo.olxcdn.com:443/v1/files/4wmbjpnx1jsm1-RO/image;s=1080x860;https://frankfurt.apollo.olxcdn.com:443/v1/files/fcdlwyzlknjz-RO/image;s=1080x890;https://frankfurt.apollo.olxcdn.com:443/v1/files/s0wa3r7d88eu-RO/image;s=1080x1471;https://frankfurt.apollo.olxcdn.com:443/v1/files/lsyct3jox7iq2-RO/image;s=1080x1500,N/A,automatic,SUV,BMW,X3,olx_jOgGx,2025-09-15T02:11:10.703655
Bmw X5 Xdrive 45E,51 900 €,51900.0,2022,114 000,https://www.olx.ro/d/oferta/bmw-x5-xdrive-45e-IDjKwJw.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/plz47zmrsyac3-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/dy033n9bfa9-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/kytfy2no1q5n-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/gu6zdbq9v1821-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/tioi7vez6brg1-RO/image;s=1000x552,N/A,automatic,SUV,BMW,X5,olx_jKwJw,2025-09-15T02:11:19.239121
Bmw Seria 1 1 5 Diesel 2017,8 450 €,8450.0,2017,131 000,https://www.olx.ro/d/oferta/bmw-seria-1-1-5-diesel-2017-IDjNFvI.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/rlui9mu26ft21-RO/image;s=2000x1126;https://frankfurt.apollo.olxcdn.com:443/v1/files/4d5lyscprxud1-RO/image;s=2000x1126;https://frankfurt.apollo.olxcdn.com:443/v1/files/0n52jn15w2s72-RO/image;s=2000x1126;https://frankfurt.apollo.olxcdn.com:443/v1/files/arjhgihotonc-RO/image;s=2000x1126;https://frankfurt.apollo.olxcdn.com:443/v1/files/e29qcz4hmmtb1-RO/image;s=2000x1126,diesel,manual,Hatchback,BMW,Seria 1,olx_jNFvI,2025-09-15T02:11:26.818053
Bmw X5 2020 3 0 D 265 Cp X Drive G05 Distronic Led Memorii,33 500 €,33500.0,2020,190 000,https://www.olx.ro/d/oferta/bmw-x5-2020-3-0-d-265-cp-x-drive-g05-distronic-led-memorii-IDjNrP0.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/x3jffaoe262h3-RO/image;s=1600x822;https://frankfurt.apollo.olxcdn.com:443/v1/files/0wc8giz14u7p1-RO/image;s=1600x835;https://frankfurt.apollo.olxcdn.com:443/v1/files/gduyg3defzov-RO/image;s=1600x831;https://frankfurt.apollo.olxcdn.com:443/v1/files/pja4qoq9r1xi-RO/image;s=1600x920;https://frankfurt.apollo.olxcdn.com:443/v1/files/g7m2n1so0nth-RO/image;s=1600x898,diesel,automatic,SUV,BMW,X5,olx_jNrP0,2025-09-15T02:11:35.497957
Vand Mercedes C200D Automata 9 Trepte An 2020 160Cp,17 500 €,17500.0,2020,160 000,https://www.olx.ro/d/oferta/vand-mercedes-c200d-automata-9-trepte-an-2020-160cp-IDjL9aK.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/odx7bhemhsce3-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/c8ixtbp6agbp-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/scobli2rbwoq2-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/d9kx3iwwrduz2-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/expsi77a2t213-RO/image;s=2000x1500,diesel,automatic,Break,Unknown,Unknown,olx_jL9aK,2025-09-15T02:11:42.526181
