titlu,pret_text,pret_numeric,an,kilometraj,link,imagini_urls,combustibil,transmisie,caroserie,marca,model,id_unic,data_scraping
Bbmw X5 G05 M40I Matrix M Pachet,"43 950 €
Prețul e negociabil",43950.0,2020,160 000,https://www.olx.ro/d/oferta/bbmw-x5-g05-m40i-matrix-m-pachet-IDjLky1.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/l393je4hsiae-RO/image;s=1600x1200;https://frankfurt.apollo.olxcdn.com:443/v1/files/o64fgbpzv8873-RO/image;s=1600x1200;https://frankfurt.apollo.olxcdn.com:443/v1/files/7en3rlridvhb1-RO/image;s=1600x1200;https://frankfurt.apollo.olxcdn.com:443/v1/files/lit06zzr3qeg-RO/image;s=1600x1200;https://frankfurt.apollo.olxcdn.com:443/v1/files/dseb6stdxqlt1-RO/image;s=1600x1200,petrol,automatic,SUV,BMW,iX,olx_jLky1,2025-09-15T12:52:05.828293
Bmw 840 Grandcoupe,"67 000 €
Prețul e negociabil",67000.0,2020,85 000,https://www.olx.ro/d/oferta/bmw-840-grandcoupe-IDjwsph.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/h7ta37c7o8d51-RO/image;s=563x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/97h9anfcp4842-RO/image;s=563x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/6ijnnfr6j9472-RO/image;s=563x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/qw7zxfgvmhsn2-RO/image;s=563x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/sbrbmvd8tn521-RO/image;s=563x1000,diesel,automatic,Coupe,BMW,Unknown,olx_jwsph,2025-09-15T12:52:13.418789
Bmw X5 M50D 2020 3 0 400Cp E6 X Drive Laser Swarowski 360 Grade Impeca,"47 990 €
Prețul e negociabil",47990.0,2020,180 000,https://www.olx.ro/d/oferta/bmw-x5-m50d-2020-3-0-400cp-e6-x-drive-laser-swarowski-360-grade-impeca-IDjOmxL.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/hm3vyb2kxtnk3-RO/image;s=1000x460;https://frankfurt.apollo.olxcdn.com:443/v1/files/43oq90l2uly7-RO/image;s=1000x460;https://frankfurt.apollo.olxcdn.com:443/v1/files/7hjclsh3lq552-RO/image;s=1000x460;https://frankfurt.apollo.olxcdn.com:443/v1/files/rcds8ohon2uf1-RO/image;s=1000x460;https://frankfurt.apollo.olxcdn.com:443/v1/files/9k6fffh8z8v23-RO/image;s=1000x460,diesel,automatic,SUV,BMW,M5,olx_jOmxL,2025-09-15T12:52:19.950952
Bmw Seria 1 F40 118I 2020 140Cp,17 300 €,17300.0,2020,119 147,https://www.olx.ro/d/oferta/bmw-seria-1-f40-118i-2020-140cp-IDjAkWD.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/z0y51hwg91sz-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/cszy32me648h1-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/yd7iv5xl6tu11-RO/image;s=1500x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/xvg8ene1ekgu1-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/3b17y30lxgqc1-RO/image;s=2000x1500,petrol,automatic,Hatchback,BMW,Seria 1,olx_jAkWD,2025-09-15T12:52:27.942472
Bmw Seria 3G20Lane Assistkeyless Gosign Assisteuro62020,"18 990 €
Prețul e negociabil",18990.0,2020,194 000,https://www.olx.ro/d/oferta/bmw-seria-3g20lane-assistkeyless-gosign-assisteuro62020-IDjBkjU.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/n14wiylf957r-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/mdemnu3gjkug1-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/gw1e2pnbb51g1-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/7oownz69zeul2-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/6zx9fsoib58i-RO/image;s=1000x750,diesel,automatic,Berlina,BMW,Seria 3,olx_jBkjU,2025-09-15T12:52:34.536147
Bmw X6 Hibrid Diesel 125 000 Km,58 500 €,58500.0,2022,125 000,https://www.olx.ro/d/oferta/bmw-x6-hibrid-diesel-125-000-km-IDjMwkJ.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/iqa9l9dl3x532-RO/image;s=1800x4000;https://frankfurt.apollo.olxcdn.com:443/v1/files/nwzf1jxp20nm3-RO/image;s=1800x4000;https://frankfurt.apollo.olxcdn.com:443/v1/files/5fzpu4arsajs-RO/image;s=1800x4000;https://frankfurt.apollo.olxcdn.com:443/v1/files/7k872j9j93t71-RO/image;s=1800x4000;https://frankfurt.apollo.olxcdn.com:443/v1/files/563z4adz0b5v-RO/image;s=1800x4000,diesel,automatic,SUV,BMW,X6,olx_jMwkJ,2025-09-15T12:52:41.432431
Vand Bmw Seria 4 Gran Coupe,"18 300 €
Prețul e negociabil",18300.0,2019,192 000,https://www.olx.ro/d/oferta/vand-bmw-seria-4-gran-coupe-IDjOmtz.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/rw6epq2ox4wo2-RO/image;s=945x674;https://frankfurt.apollo.olxcdn.com:443/v1/files/w7dyntmtdu3n2-RO/image;s=945x658;https://frankfurt.apollo.olxcdn.com:443/v1/files/hhojat0yjzse3-RO/image;s=945x649;https://frankfurt.apollo.olxcdn.com:443/v1/files/i0mcqbpw1r2o-RO/image;s=945x668;https://frankfurt.apollo.olxcdn.com:443/v1/files/b4djlla7sg583-RO/image;s=945x655,diesel,automatic,"//schema.org/UsedCondition""}}",BMW,Seria 4,olx_jOmtz,2025-09-15T12:52:49.128133
Bmw X3 Xdrive20D 190Cp Istoric Bmw Tva Ded Garantie Finantare,"21 800 €
Prețul e negociabil",21800.0,2019,169 800,https://www.olx.ro/d/oferta/bmw-x3-xdrive20d-190cp-istoric-bmw-tva-ded-garantie-finantare-IDjL9Oj.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/qifkwz680hqm3-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/18qjeqwgh4kp-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/l04df5y3gl7a2-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/slmhtg2vkxpa2-RO/image;s=1000x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/rlacylnfiymp1-RO/image;s=1000x1000,diesel,automatic,SUV,BMW,X3,olx_jL9Oj,2025-09-15T12:52:57.625895
Bmw Seria 1 Verificata In Reprezentanta Bmw Inainte De Achizitie,"10 900 €
Prețul e negociabil",10900.0,2018,191 000,https://www.olx.ro/d/oferta/bmw-seria-1-verificata-in-reprezentanta-bmw-inainte-de-achizitie-IDiTGwk.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/33c8x3s6htal-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/i5xg6qz31zf6-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/9y7d4o62vpxh1-RO/image;s=1500x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/eq8m8sccwwbe1-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/gu4vm50bt2sd-RO/image;s=2000x1500,petrol,manual,Hatchback,BMW,Seria 1,olx_iTGwk,2025-09-15T12:53:03.774101
Bmw X2 2 0 I 192 Cp,17 990 €,17990.0,2018,90 000,https://www.olx.ro/d/oferta/bmw-x2-2-0-i-192-cp-IDjLh7r.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/ryhp42o2hmrh2-RO/image;s=2000x1126;https://frankfurt.apollo.olxcdn.com:443/v1/files/daoxatwpq00n2-RO/image;s=2000x1126;https://frankfurt.apollo.olxcdn.com:443/v1/files/hqnu2u777o93-RO/image;s=2000x1126;https://frankfurt.apollo.olxcdn.com:443/v1/files/yh2y1qwgnuje-RO/image;s=2000x1126;https://frankfurt.apollo.olxcdn.com:443/v1/files/2n0wejz242q5-RO/image;s=2000x1126,petrol,automatic,SUV,BMW,X2,olx_jLh7r,2025-09-15T12:53:18.821382
Bmw X6 X Drive Stare Impecabila,24 000 €,24000.0,2017,250,https://www.olx.ro/d/oferta/bmw-x6-x-drive-stare-impecabila-IDjNqs6.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/snzs953i68x82-RO/image;s=611x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/50gh5vrvkbyd1-RO/image;s=462x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/o7c0jxz90kwq-RO/image;s=1000x462;https://frankfurt.apollo.olxcdn.com:443/v1/files/hga6euy9usgh1-RO/image;s=462x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/qurg3uihgvm21-RO/image;s=462x1000,diesel,automatic,SUV,BMW,X6,olx_jNqs6,2025-09-15T12:53:27.099284
Bmw F20 Seria 1 Paket M 116I 2018 Titlu,12 200 €,12200.0,2018,170 000,https://www.olx.ro/d/oferta/bmw-f20-seria-1-paket-m-116i-2018-titlu-IDjOlQK.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/1i8rdc2hxlqu2-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/bltyxlnfaj3r3-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/0easccixsu1m-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/89jy8w41stff3-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/4ixu8snrjs5r3-RO/image;s=1000x750,petrol,manual,Hatchback,BMW,Seria 1,olx_jOlQK,2025-09-15T12:53:34.476689
Vand Bmw 320 G20 X Drive Din 2019 Model Luxury,21 500 €,21500.0,2019,148 000,https://www.olx.ro/d/oferta/vand-bmw-320-g20-x-drive-din-2019-model-luxury-IDiR7mI.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/xsnmi5d7mvr82-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/rhqs42g2nvzn-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/xwzdwz56u2t71-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/2csecklcnxvx1-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/mant5v3662tj2-RO/image;s=1000x750,diesel,automatic,Berlina,BMW,Unknown,olx_iR7mI,2025-09-15T12:53:41.813091
Bmw X3 Xdrive 20D Steptronic 2019,27 999 €,27999.0,2019,139 075,https://www.olx.ro/d/oferta/bmw-x3-xdrive-20d-steptronic-2019-IDjMXdr.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/pmc0pkkzhu5o3-RO/image;s=1440x959;https://frankfurt.apollo.olxcdn.com:443/v1/files/tar2ptiwhzn13-RO/image;s=1900x1266;https://frankfurt.apollo.olxcdn.com:443/v1/files/57uekvppv7z5-RO/image;s=1900x1266;https://frankfurt.apollo.olxcdn.com:443/v1/files/7gn4yedv1xya3-RO/image;s=1900x1266;https://frankfurt.apollo.olxcdn.com:443/v1/files/n0jtu3iicfgd3-RO/image;s=1900x1266,diesel,automatic,SUV,BMW,X3,olx_jMXdr,2025-09-15T12:53:49.499058
Bmw X2 2 0 I 192 Cp,17 990 €,17990.0,2018,90 000,https://www.olx.ro/d/oferta/bmw-x2-2-0-i-192-cp-IDjLh7r.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/ryhp42o2hmrh2-RO/image;s=2000x1126;https://frankfurt.apollo.olxcdn.com:443/v1/files/daoxatwpq00n2-RO/image;s=2000x1126;https://frankfurt.apollo.olxcdn.com:443/v1/files/hqnu2u777o93-RO/image;s=2000x1126;https://frankfurt.apollo.olxcdn.com:443/v1/files/yh2y1qwgnuje-RO/image;s=2000x1126;https://frankfurt.apollo.olxcdn.com:443/v1/files/2n0wejz242q5-RO/image;s=2000x1126,petrol,automatic,SUV,BMW,X2,olx_jLh7r,2025-09-15T12:53:55.842417
Bmw X6 X Drive Stare Impecabila,24 000 €,24000.0,2017,250,https://www.olx.ro/d/oferta/bmw-x6-x-drive-stare-impecabila-IDjNqs6.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/snzs953i68x82-RO/image;s=611x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/50gh5vrvkbyd1-RO/image;s=462x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/o7c0jxz90kwq-RO/image;s=1000x462;https://frankfurt.apollo.olxcdn.com:443/v1/files/hga6euy9usgh1-RO/image;s=462x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/qurg3uihgvm21-RO/image;s=462x1000,diesel,automatic,SUV,BMW,X6,olx_jNqs6,2025-09-15T12:54:02.849906
Bmw X3 M 4 0I Performance Bi Turbo 2018,28 700 €,28700.0,2018,192 000,https://www.olx.ro/d/oferta/bmw-x3-m-4-0i-performance-bi-turbo-2018-IDjESct.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/0ryzfjfhfd8l1-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/cmjpg6vzqlqp1-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/nrq8bdwql1ku-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/4012guvdk42g3-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/9tz2nyd15ne92-RO/image;s=1000x750,petrol,automatic,SUV,BMW,X3,olx_jESct,2025-09-15T12:54:09.814308
Bmw Seria 5 Diesel G30 Facelift Automat 190Cp 2021 85 000 Km,33 700 €,33700.0,2021,85 000,https://www.olx.ro/d/oferta/bmw-seria-5-diesel-g30-facelift-automat-190cp-2021-85-000-km-IDjO5fl.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/q727d0y1k2213-RO/image;s=917x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/w8yba6kv7sz02-RO/image;s=921x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/nh39rbn9h7562-RO/image;s=893x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/d8ry51yq0lw01-RO/image;s=904x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/iuog1xfxepzh1-RO/image;s=750x1000,diesel,automatic,Berlina,BMW,Seria 5,olx_jO5fl,2025-09-15T12:54:24.999504
Bmw X5 G05 Individual M Pachet,41 900 €,41900.0,2019,145 000,https://www.olx.ro/d/oferta/bmw-x5-g05-individual-m-pachet-IDjbdD1.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/e766p2492oly-RO/image;s=1440x1919;https://frankfurt.apollo.olxcdn.com:443/v1/files/vrqccrorkvso1-RO/image;s=574x1020;https://frankfurt.apollo.olxcdn.com:443/v1/files/v6wdgm6y4wln1-RO/image;s=765x1020;https://frankfurt.apollo.olxcdn.com:443/v1/files/2im44u0sahpx-RO/image;s=765x1020;https://frankfurt.apollo.olxcdn.com:443/v1/files/gz0qn141js4v3-RO/image;s=765x1020,diesel,automatic,SUV,BMW,X5,olx_jbdD1,2025-09-15T12:54:33.443325
Bbmw X5 G05 M40I Matrix M Pachet,"43 950 €
Prețul e negociabil",43950.0,2020,160 000,https://www.olx.ro/d/oferta/bbmw-x5-g05-m40i-matrix-m-pachet-IDjLky1.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/l393je4hsiae-RO/image;s=1600x1200;https://frankfurt.apollo.olxcdn.com:443/v1/files/o64fgbpzv8873-RO/image;s=1600x1200;https://frankfurt.apollo.olxcdn.com:443/v1/files/7en3rlridvhb1-RO/image;s=1600x1200;https://frankfurt.apollo.olxcdn.com:443/v1/files/lit06zzr3qeg-RO/image;s=1600x1200;https://frankfurt.apollo.olxcdn.com:443/v1/files/dseb6stdxqlt1-RO/image;s=1600x1200,petrol,automatic,SUV,BMW,iX,olx_jLky1,2025-09-15T12:54:55.385517
Bmw X6 3 0D 258Cp,32 500 €,32500.0,2017,128 000,https://www.olx.ro/d/oferta/bmw-x6-3-0d-258cp-IDjAxTm.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/opnyljeyvelh3-RO/image;s=1500x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/sqg2d0auduc2-RO/image;s=1500x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/lp6xkovtc4q11-RO/image;s=1500x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/duzuhs8z8lvr1-RO/image;s=1500x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/9e5w7dyhypki2-RO/image;s=1500x2000,diesel,automatic,SUV,BMW,X6,olx_jAxTm,2025-09-15T12:55:17.105301
