titlu,pret_text,pret_numeric,an,kilometraj,link,imagini_urls,combustibil,transmisie,caroserie,marca,model,id_unic,data_scraping
Audia A6 C8 Mild Hybrid 2 0 Quattro,24 490 €,24490.0,2021,147.000,https://www.olx.ro/d/oferta/audia-a6-c8-mild-hybrid-2-0-quattro-IDjLGNO.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/70kug8p3iajm3-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/f3zu4xa717rz-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/hyp8emhdds2h3-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/mmpu6nsus8qc2-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/1rk6zm5yxvh63-RO/image;s=1000x750,diesel,automatic,Break,Audi,A6,olx_jLGNO,2025-09-18T11:22:39.115468
Audi A1 Ultra 2018,"9 150 €
Prețul e negociabil",9150.0,2018,130,https://www.olx.ro/d/oferta/audi-a1-ultra-2018-IDjKRwj.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/i9zcxvj9swwy2-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/d9p4anqy3u663-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/hqnkbygctixr3-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/7ou5xj504al93-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/6flse0eveesq2-RO/image;s=1000x750,petrol,N/A,Break,Audi,A1,olx_jKRwj,2025-09-18T11:22:45.877699
Audi Q5 40 Tfsi Quattro 265 Cp Euro 6 2023 Import Canada,39 500 €,39500.0,2023,29 500,https://www.olx.ro/d/oferta/audi-q5-40-tfsi-quattro-265-cp-euro-6-2023-import-canada-IDjONB6.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/zpi66sa7q1i73-RO/image;s=3024x4032;https://frankfurt.apollo.olxcdn.com:443/v1/files/8h0b5amut0r9-RO/image;s=3024x4032;https://frankfurt.apollo.olxcdn.com:443/v1/files/w4c6dfhj62rf1-RO/image;s=3024x4032;https://frankfurt.apollo.olxcdn.com:443/v1/files/a9u2vjsexoyj2-RO/image;s=3024x4032;https://frankfurt.apollo.olxcdn.com:443/v1/files/9wxcfut42xe91-RO/image;s=3024x4032,petrol,automatic,Off-road,Audi,Q5,olx_jONB6,2025-09-18T11:23:14.674386
Audi A8L 3 0 50Tdi Mild Hybrid Lasser Head Up Accept Variante,40 000 €,40000.0,2018,160 000,https://www.olx.ro/d/oferta/audi-a8l-3-0-50tdi-mild-hybrid-lasser-head-up-accept-variante-IDjv1uD.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/c0262oofy6hw-RO/image;s=720x1266;https://frankfurt.apollo.olxcdn.com:443/v1/files/uqs4pox0khz72-RO/image;s=1426x665;https://frankfurt.apollo.olxcdn.com:443/v1/files/jggqcth6p4qu-RO/image;s=1440x1488;https://frankfurt.apollo.olxcdn.com:443/v1/files/pdc49zd7ftsa2-RO/image;s=1024x1024;https://frankfurt.apollo.olxcdn.com:443/v1/files/1uzlepfjo0yy2-RO/image;s=1425x674,diesel,automatic,Berlina,Audi,A8,olx_jv1uD,2025-09-18T11:23:39.254332
Audia A6 C8 Mild Hybrid 2 0 Quattro,24 490 €,24490.0,2021,147.000,https://www.olx.ro/d/oferta/audia-a6-c8-mild-hybrid-2-0-quattro-IDjLGNO.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/70kug8p3iajm3-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/f3zu4xa717rz-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/hyp8emhdds2h3-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/mmpu6nsus8qc2-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/1rk6zm5yxvh63-RO/image;s=1000x750,diesel,automatic,Break,Audi,A6,olx_jLGNO,2025-09-18T11:23:46.640706
Audi A4 Avant 2 0 Tdi Mild Hybrid 2022,"19 700 €
Prețul e negociabil",19700.0,2022,151 000,https://www.olx.ro/d/oferta/audi-a4-avant-2-0-tdi-mild-hybrid-2022-IDjONaF.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/z8mfut87t28h1-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/kdwmxl7m0y013-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/tmxenrnnm5t13-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/uewysgdjqa7m-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/0ad1rg2991y31-RO/image;s=750x1000,diesel,automatic,Break,Audi,A4,olx_jONaF,2025-09-18T11:23:54.385086
Audi A4 2020 S Line Automat S Tronic 2 0 Tdi Euro 6,"19 999 €
Prețul e negociabil",19999.0,2020,199 000,https://www.olx.ro/d/oferta/audi-a4-2020-s-line-automat-s-tronic-2-0-tdi-euro-6-IDjO1Q0.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/1iwb5s3j0xop3-RO/image;s=3725x1930;https://frankfurt.apollo.olxcdn.com:443/v1/files/xnvk2djzpiws1-RO/image;s=2000x1478;https://frankfurt.apollo.olxcdn.com:443/v1/files/h2llyuwzzm79-RO/image;s=3747x1827;https://frankfurt.apollo.olxcdn.com:443/v1/files/2ewytmkhkuh82-RO/image;s=3612x1873;https://frankfurt.apollo.olxcdn.com:443/v1/files/ivxag2u173tt2-RO/image;s=3540x1723,diesel,automatic,Break,Audi,A4,olx_jO1Q0,2025-09-18T11:24:27.030170
Audi Quattro 2018,"29 000 €
Prețul e negociabil",29000.0,2017,120 000,https://www.olx.ro/d/oferta/audi-quattro-2018-IDjIMOn.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/5e8nl0sdgolr-RO/image;s=1024x768;https://frankfurt.apollo.olxcdn.com:443/v1/files/i9829uhhz0te-RO/image;s=768x1024;https://frankfurt.apollo.olxcdn.com:443/v1/files/zgiqt93c1deo-RO/image;s=768x1024;https://frankfurt.apollo.olxcdn.com:443/v1/files/zdgzltjj4l0a2-RO/image;s=768x1024;https://frankfurt.apollo.olxcdn.com:443/v1/files/uuw7dzmneqxh-RO/image;s=768x1024,diesel,automatic,Break,Audi,Quattro,olx_jIMOn,2025-09-18T11:24:33.360228
Audi A7 55 Tfsi 340 Cp Mild Hybrid,"42 500 €
Prețul e negociabil",42500.0,2018,84 000,https://www.olx.ro/d/oferta/audi-a7-55-tfsi-340-cp-mild-hybrid-IDjOK2K.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/8ywbbbbyio8m-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/j01trr1voqzr3-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/ofzlhylxnax72-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/hu540azi4ygq-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/0n40gv7bbnth2-RO/image;s=750x1000,petrol,N/A,Berlina,Audi,A7,olx_jOK2K,2025-09-18T11:24:39.757692
Audi A4 De Vanzare,14 900 €,14900.0,2018,175 000,https://www.olx.ro/d/oferta/audi-a4-de-vanzare-IDjOM14.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/o039hhayr8782-RO/image;s=3000x4000;https://frankfurt.apollo.olxcdn.com:443/v1/files/qpi1rg3yqh3a1-RO/image;s=3000x4000;https://frankfurt.apollo.olxcdn.com:443/v1/files/meinzrxyx2dh1-RO/image;s=3000x4000;https://frankfurt.apollo.olxcdn.com:443/v1/files/1fs893nnpgng-RO/image;s=3000x4000;https://frankfurt.apollo.olxcdn.com:443/v1/files/auayiqv0bd212-RO/image;s=3000x4000,diesel,automatic,Break,Audi,A4,olx_jOM14,2025-09-18T11:24:54.321428
Audi Rs7 Quattro Mild Hybrid,95 000 €,95000.0,2023,32 000,https://www.olx.ro/d/oferta/audi-rs7-quattro-mild-hybrid-IDjGhF1.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/ag8fhsq8gaif3-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/38aeulpquyai2-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/3jjjhl51xy7a1-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/lzm59k3vx9ja-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/e1f45pak8d2a-RO/image;s=1000x750,petrol,automatic,Berlina,Audi,Quattro,olx_jGhF1,2025-09-18T11:25:09.490702
Audi S7 Sportback 2019 Mild Hybrid Benzina Quattro Full Option,36 999 €,36999.0,2019,170 000,https://www.olx.ro/d/oferta/audi-s7-sportback-2019-mild-hybrid-benzina-quattro-full-option-IDjIgan.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/gs7jfn2111473-RO/image;s=1000x603;https://frankfurt.apollo.olxcdn.com:443/v1/files/o9l7vzo3qm942-RO/image;s=1000x593;https://frankfurt.apollo.olxcdn.com:443/v1/files/stbu8nct4s4a-RO/image;s=1000x608;https://frankfurt.apollo.olxcdn.com:443/v1/files/p80uldr9r8by1-RO/image;s=1000x608;https://frankfurt.apollo.olxcdn.com:443/v1/files/cba8xxzkbh171-RO/image;s=1000x600,electric,automatic,Berlina,Audi,Quattro,olx_jIgan,2025-09-18T11:25:35.995615
Audi Q7 3 0 Hibrid 2021,41 500 €,41500.0,2021,103 000,https://www.olx.ro/d/oferta/audi-q7-3-0-hibrid-2021-IDjBizt.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/9uk7v60qhwug1-RO/image;s=1000x668;https://frankfurt.apollo.olxcdn.com:443/v1/files/xvbxwnlz894m-RO/image;s=1000x668;https://frankfurt.apollo.olxcdn.com:443/v1/files/izy93gvvk2od3-RO/image;s=1000x668;https://frankfurt.apollo.olxcdn.com:443/v1/files/8gvzqyhqmijd1-RO/image;s=1000x668;https://frankfurt.apollo.olxcdn.com:443/v1/files/gma3h73muy611-RO/image;s=1000x668,petrol,automatic,SUV,Audi,Q7,olx_jBizt,2025-09-18T11:25:42.522961
Audi A8 55 Tfsi Quattro,45 000 €,45000.0,2018,184 000,https://www.olx.ro/d/oferta/audi-a8-55-tfsi-quattro-IDjKdxx.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/kenvuy8irv4m-RO/image;s=1000x664;https://frankfurt.apollo.olxcdn.com:443/v1/files/312ci566h6kf2-RO/image;s=1000x664;https://frankfurt.apollo.olxcdn.com:443/v1/files/xgdsdcuw2gaj2-RO/image;s=1000x664;https://frankfurt.apollo.olxcdn.com:443/v1/files/hvsxeeiwgo5b2-RO/image;s=1000x663;https://frankfurt.apollo.olxcdn.com:443/v1/files/argwd50z9n8w-RO/image;s=1000x664,electric,N/A,Berlina,Audi,A8,olx_jKdxx,2025-09-18T11:25:48.810000
Audi Q8 E Tron Audi E Tron E Tron Audi Sq8,44 900 €,44900.0,2023,39 500,https://www.olx.ro/d/oferta/audi-q8-e-tron-audi-e-tron-e-tron-audi-sq8-IDimffn.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/8hl5k5fesim33-RO/image;s=756x1008;https://frankfurt.apollo.olxcdn.com:443/v1/files/i2zsmir4nx143-RO/image;s=756x1008;https://frankfurt.apollo.olxcdn.com:443/v1/files/9ntly0ryng2z1-RO/image;s=756x1008;https://frankfurt.apollo.olxcdn.com:443/v1/files/ppxw3w4ppf4d-RO/image;s=756x1008;https://frankfurt.apollo.olxcdn.com:443/v1/files/ugk8tovjasil3-RO/image;s=756x1008,electric,automatic,SUV,Audi,Q8,olx_imffn,2025-09-18T11:25:56.426546
Audi A8 Long 55 300 Tfsi Hibryd Quattro 340 Cp3 0 Tfsi Quattr,"41 850 €
Prețul e negociabil",41850.0,2018,90 330,https://www.olx.ro/d/oferta/audi-a8-long-55-300-tfsi-hibryd-quattro-340-cp3-0-tfsi-quattr-IDiH5n4.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/6x5i89fds7cq3-RO/image;s=1600x1066;https://frankfurt.apollo.olxcdn.com:443/v1/files/roe2g5faol3m3-RO/image;s=1600x1066;https://frankfurt.apollo.olxcdn.com:443/v1/files/v4uww7r1oa5g3-RO/image;s=1600x1066;https://frankfurt.apollo.olxcdn.com:443/v1/files/cjo8rxzdgzb33-RO/image;s=1600x1066;https://frankfurt.apollo.olxcdn.com:443/v1/files/jg530yvm7g3k3-RO/image;s=1600x1018,petrol,automatic,Berlina,Audi,A8,olx_iH5n4,2025-09-18T11:26:36.247204
Audi Q8 45 Tdi 2020,"46 999 €
Prețul e negociabil",46999.0,2020,170 000,https://www.olx.ro/d/oferta/audi-q8-45-tdi-2020-IDjALtX.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/9bhx9qmogr8n1-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/3m33f0m07jko2-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/pdvoqwe0kdi41-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/1n0jeyhxft4h1-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/x7qhcqglwtvn1-RO/image;s=2000x1500,diesel,automatic,Off-road,Audi,Q8,olx_jALtX,2025-09-18T11:26:42.506752
Audi A4 2017 Cutie Dsg,"14 500 €
Prețul e negociabil",14500.0,2017,180 000,https://www.olx.ro/d/oferta/audi-a4-2017-cutie-dsg-IDjDJa6.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/jrxjbvqzcb3w3-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/wafrnvrd6gkd1-RO/image;s=722x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/kscx0c0amlgv2-RO/image;s=722x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/ggjdsgpspdkd-RO/image;s=734x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/d1xmtls49s0s2-RO/image;s=913x1000,diesel,automatic,Berlina,Audi,A4,olx_jDJa6,2025-09-18T11:26:50.044568
Audi Q5 50 Tdi Quattro Tiptronic S Line,"29 900 €
Prețul e negociabil",29900.0,2018,177 000,https://www.olx.ro/d/oferta/audi-q5-50-tdi-quattro-tiptronic-s-line-IDjDDyk.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/o75uiuilbq0b1-RO/image;s=1079x1440;https://frankfurt.apollo.olxcdn.com:443/v1/files/ymvh9f8i8dbs-RO/image;s=1079x1441;https://frankfurt.apollo.olxcdn.com:443/v1/files/aszrvegahy1b2-RO/image;s=1079x810;https://frankfurt.apollo.olxcdn.com:443/v1/files/tfkp52t5vmm8-RO/image;s=1079x1440;https://frankfurt.apollo.olxcdn.com:443/v1/files/kxkbvdp9erfy2-RO/image;s=1079x1440,diesel,automatic,SUV,Audi,Q5,olx_jDDyk,2025-09-18T11:26:56.903367
Audi A8 Long 3 0 D 286 Cp Quattro 2020 Full Laser Panoramic,37 999 €,37999.0,2020,145 313,https://www.olx.ro/d/oferta/audi-a8-long-3-0-d-286-cp-quattro-2020-full-laser-panoramic-IDjLyVU.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/qrqy6x874t9v-RO/image;s=1600x1066;https://frankfurt.apollo.olxcdn.com:443/v1/files/px1lprph4buu3-RO/image;s=1600x1066;https://frankfurt.apollo.olxcdn.com:443/v1/files/qokmc2qb50iz2-RO/image;s=1600x1066;https://frankfurt.apollo.olxcdn.com:443/v1/files/2n10s34vpyas3-RO/image;s=1600x1066;https://frankfurt.apollo.olxcdn.com:443/v1/files/7l7yher3h5bf-RO/image;s=1600x1066,diesel,automatic,Berlina,Audi,A8,olx_jLyVU,2025-09-18T11:27:17.576425
