titlu,pret_text,pret_numeric,an,kilometraj,link,imagini_urls,combustibil,transmisie,caroserie,marca,model,id_unic,data_scraping
Bmw X5 Luna 11 2022,55 000 €,55000.0,2022,70 000,https://www.olx.ro/d/oferta/bmw-x5-luna-11-2022-IDjFhxj.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/mpp66a28uplo-RO/image;s=1600x1200;https://frankfurt.apollo.olxcdn.com:443/v1/files/7qnnp5d4gu44-RO/image;s=1600x1200;https://frankfurt.apollo.olxcdn.com:443/v1/files/tzd5b6w5yu851-RO/image;s=1600x1200;https://frankfurt.apollo.olxcdn.com:443/v1/files/ez8n1undp6w3-RO/image;s=1600x1200;https://frankfurt.apollo.olxcdn.com:443/v1/files/0d8u43neb58a-RO/image;s=1600x1200,petrol,automatic,SUV,BMW,X5,olx_jFhxj,2025-09-18T07:34:33.949138
De Vanzare Bmw F36 420 D X Drive M Sport Carplay,"24 000 €
Prețul e negociabil",24000.0,2019,116 453,https://www.olx.ro/d/oferta/de-vanzare-bmw-f36-420-d-x-drive-m-sport-carplay-IDjHpiF.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/4vgoejzibcl01-RO/image;s=5120x3840;https://frankfurt.apollo.olxcdn.com:443/v1/files/rq86w6kawii93-RO/image;s=5120x3840;https://frankfurt.apollo.olxcdn.com:443/v1/files/dcoojwx60uaj3-RO/image;s=5120x3840;https://frankfurt.apollo.olxcdn.com:443/v1/files/82sc5ucg1pga1-RO/image;s=5120x3840;https://frankfurt.apollo.olxcdn.com:443/v1/files/wjiqueab0mff1-RO/image;s=3840x5120,hybrid,automatic,Berlina,BMW,Unknown,olx_jHpiF,2025-09-18T07:34:41.213974
Bmw Seria 3 320D G20 2019 Fara Accidente,"19 000 €
Prețul e negociabil",19000.0,2019,175 000,https://www.olx.ro/d/oferta/bmw-seria-3-320d-g20-2019-fara-accidente-IDjFZ4h.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/ec4l9u00twes2-RO/image;s=1000x655;https://frankfurt.apollo.olxcdn.com:443/v1/files/gybzt75fwduv3-RO/image;s=1000x652;https://frankfurt.apollo.olxcdn.com:443/v1/files/cwjhdhc0z4eg1-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/nhjzyhecirca2-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/aeciaiccvo3c2-RO/image;s=750x1000,diesel,automatic,Berlina,BMW,Seria 3,olx_jFZ4h,2025-09-18T07:35:04.075791
Bmw X1 Sdrive18D An 2019,15 800 €,15800.0,2019,197 000,https://www.olx.ro/d/oferta/bmw-x1-sdrive18d-an-2019-IDjDFtf.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/lq3uk4areidc3-RO/image;s=864x1152;https://frankfurt.apollo.olxcdn.com:443/v1/files/t7i69w93u7nl1-RO/image;s=1008x756;https://frankfurt.apollo.olxcdn.com:443/v1/files/3jjiwc2dduxg-RO/image;s=1728x934;https://frankfurt.apollo.olxcdn.com:443/v1/files/fm9igvczvrrn3-RO/image;s=1152x864;https://frankfurt.apollo.olxcdn.com:443/v1/files/vkpujex0khem1-RO/image;s=1008x756,diesel,manual,SUV,BMW,X1,olx_jDFtf,2025-09-18T07:35:10.459830
Vand Bmw Seria 3 Impecabil,24 900 €,24900.0,2019,67 000,https://www.olx.ro/d/oferta/vand-bmw-seria-3-impecabil-IDjON9l.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/h9ed6w4xs3ge-RO/image;s=1000x752;https://frankfurt.apollo.olxcdn.com:443/v1/files/fjjb1mqaa67i-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/8fh4ajcbty902-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/q1kksnanlxql2-RO/image;s=751x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/mrhgm9bubk7k2-RO/image;s=751x1000,diesel,automatic,Berlina,BMW,Seria 3,olx_jON9l,2025-09-18T07:35:24.461096
Bmw 740 Long Xdrive,"5 226 €
Prețul e negociabil",5226.0,2017,177 000,https://www.olx.ro/d/oferta/bmw-740-long-xdrive-IDjOMYL.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/0z8awljaua391-RO/image;s=1000x664;https://frankfurt.apollo.olxcdn.com:443/v1/files/yrwet1pj1e3t1-RO/image;s=1000x664;https://frankfurt.apollo.olxcdn.com:443/v1/files/4555lrwgqxc4-RO/image;s=1000x664;https://frankfurt.apollo.olxcdn.com:443/v1/files/ii06x16z25ae-RO/image;s=1000x664;https://frankfurt.apollo.olxcdn.com:443/v1/files/5ulvkagr2djv-RO/image;s=1000x664,diesel,automatic,Berlina,BMW,Unknown,olx_jOMYL,2025-09-18T07:36:05.206125
Bmw 7 30Xd An 2018,20 900 €,20900.0,2019,134 000,https://www.olx.ro/d/oferta/bmw-7-30xd-an-2018-IDjOMQF.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/8h3itauma20z1-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/12jef25ffper1-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/e3lsk7scrnj63-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/kf7fb9vze93z1-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/5vzbc2ff9u1k1-RO/image;s=1000x750,diesel,automatic,Berlina,BMW,Unknown,olx_jOMQF,2025-09-18T07:36:11.667370
Bmw 320 D 2020 Cumparata Din Reprezentanta Bavaria,22 500 €,22500.0,2020,125 000,https://www.olx.ro/d/oferta/bmw-320-d-2020-cumparata-din-reprezentanta-bavaria-IDjLJbr.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/ns797s32jek3-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/1gr6n7fvua9n-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/jwh4zk5nnmo42-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/gnkluai666m7-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/7ecdmsy8nnnt2-RO/image;s=1000x750,diesel,automatic,Berlina,BMW,Unknown,olx_jLJbr,2025-09-18T07:36:25.407414
Bmw M X3 30I Xdrive,"28 700 €
Prețul e negociabil",28700.0,2018,125 000,https://www.olx.ro/d/oferta/bmw-m-x3-30i-xdrive-IDjOM7H.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/uxf4yqirlovu-RO/image;s=1024x620;https://frankfurt.apollo.olxcdn.com:443/v1/files/ydww6nu5ig2v3-RO/image;s=1024x784;https://frankfurt.apollo.olxcdn.com:443/v1/files/mdaapz4ovftc2-RO/image;s=1024x606;https://frankfurt.apollo.olxcdn.com:443/v1/files/ouevzrb4maia-RO/image;s=1024x746;https://frankfurt.apollo.olxcdn.com:443/v1/files/myl14c31b9ww2-RO/image;s=1024x683,petrol,automatic,SUV,BMW,X3,olx_jOM7H,2025-09-18T07:37:19.554105
Bmw Seria 3 330I 2023,"41 999 €
Prețul e negociabil",41999.0,2023,95 000,https://www.olx.ro/d/oferta/bmw-seria-3-330i-2023-IDjMLMa.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/a962b8it1c8d-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/i2qg10px4t9b2-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/7jnw9twpbw4d3-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/e4j89kq1hjqb1-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/m67ikn5qleht-RO/image;s=1000x750,petrol,automatic,Berlina,BMW,Seria 3,olx_jMLMa,2025-09-18T07:37:26.043010
Bmw X6 X Drive Stare Impecabila,23 000 €,23000.0,2017,250,https://www.olx.ro/d/oferta/bmw-x6-x-drive-stare-impecabila-IDjNqs6.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/snzs953i68x82-RO/image;s=611x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/50gh5vrvkbyd1-RO/image;s=462x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/o7c0jxz90kwq-RO/image;s=1000x462;https://frankfurt.apollo.olxcdn.com:443/v1/files/hga6euy9usgh1-RO/image;s=462x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/qurg3uihgvm21-RO/image;s=462x1000,diesel,automatic,SUV,BMW,X6,olx_jNqs6,2025-09-18T07:37:46.657674
Bmw X4 G02 30I X Drive Automat Packet M Sport Stare Excelenta,29 999 €,29999.0,2019,138 000,https://www.olx.ro/d/oferta/bmw-x4-g02-30i-x-drive-automat-packet-m-sport-stare-excelenta-IDjOLNa.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/far06qd1sw9h3-RO/image;s=960x720;https://frankfurt.apollo.olxcdn.com:443/v1/files/1qh9lv8jl7413-RO/image;s=960x720;https://frankfurt.apollo.olxcdn.com:443/v1/files/4u3ljjtc5bcv1-RO/image;s=960x720;https://frankfurt.apollo.olxcdn.com:443/v1/files/5stjfwctd3bo2-RO/image;s=960x720;https://frankfurt.apollo.olxcdn.com:443/v1/files/ytf1l55xbtl53-RO/image;s=960x720,petrol,automatic,SUV,BMW,X4,olx_jOLNa,2025-09-18T07:37:54.413936
Bmw Seria 840 X Drive 3 0 Diesel Coupe,35 999 €,35999.0,2019,180 000,https://www.olx.ro/d/oferta/bmw-seria-840-x-drive-3-0-diesel-coupe-IDjOhns.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/e9op9yaz5y5c3-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/umsnfzmjtyh92-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/qg07hlrr9nzb2-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/4678barit7qd2-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/9qpsap2t4kzm2-RO/image;s=750x1000,diesel,automatic,Coupe,BMW,Seria 8,olx_jOhns,2025-09-18T07:38:13.721115
Bmw X3M Hibrid Model 2022 3 0D,"50 999 €
Prețul e negociabil",50999.0,2021,60 000,https://www.olx.ro/d/oferta/bmw-x3m-hibrid-model-2022-3-0d-IDjILmZ.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/17aql6tg8boj2-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/lrkb8xzor82w3-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/g1h0lvxvwvfy-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/rvoqdwrvcre33-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/7wo36q4htbgh2-RO/image;s=750x1000,hybrid,automatic,SUV,BMW,X3,olx_jILmZ,2025-09-18T07:38:21.113198
Mercedes Benz Glc Coupe 220D 4Matic Amg Line Panorama Night Pack,"67 000 €
Prețul e negociabil",67000.0,2025,16 000,https://www.olx.ro/d/oferta/mercedes-benz-glc-coupe-220d-4matic-amg-line-panorama-night-pack-IDjMRXx.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/a0efjcan8naq3-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/db97dy2vnyuf1-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/5gelnuq42cce2-RO/image;s=1000x769;https://frankfurt.apollo.olxcdn.com:443/v1/files/ibgwk12ihxze3-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/ss9wqaafm0ez1-RO/image;s=1000x750,diesel,automatic,Coupe,MG,Unknown,olx_jMRXx,2025-09-18T07:39:10.934751
Mercedes C 200 4 Matic Pachet Amg,26 000 €,26000.0,2018,85 000,https://www.olx.ro/d/oferta/mercedes-c-200-4-matic-pachet-amg-IDjOOyq.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/6c747lovdn1h3-RO/image;s=751x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/xxoeoul39eim2-RO/image;s=751x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/5lix3gsfj3fm1-RO/image;s=751x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/bqf1k2zx8nqv3-RO/image;s=751x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/v9zl4e1ymowy-RO/image;s=751x1000,petrol,automatic,Berlina,MG,Unknown,olx_jOOyq,2025-09-18T07:39:42.869551
Mercedes Benz Gle 53 Amg 4Matic Mild Hybrid,54 500 €,54500.0,2021,140 000,https://www.olx.ro/d/oferta/mercedes-benz-gle-53-amg-4matic-mild-hybrid-IDjJlzs.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/79kxqal2thym2-RO/image;s=1000x694;https://frankfurt.apollo.olxcdn.com:443/v1/files/ptb97wp6d6c2-RO/image;s=1000x658;https://frankfurt.apollo.olxcdn.com:443/v1/files/n1qv3r15zvo2-RO/image;s=1000x672;https://frankfurt.apollo.olxcdn.com:443/v1/files/q4ftkevsmvy8-RO/image;s=1000x623;https://frankfurt.apollo.olxcdn.com:443/v1/files/szyawg4q1m513-RO/image;s=1000x666,petrol,automatic,SUV,MG,Unknown,olx_jJlzs,2025-09-18T07:40:45.721296
Mercedes Glb Amg,32 000 €,32000.0,2022,121 000,https://www.olx.ro/d/oferta/mercedes-glb-amg-IDiZ5sU.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/z8f9w119o7md2-RO/image;s=1600x1067;https://frankfurt.apollo.olxcdn.com:443/v1/files/thgjup3yisus2-RO/image;s=1600x1005;https://frankfurt.apollo.olxcdn.com:443/v1/files/4z8yo7ahchb13-RO/image;s=1600x1099;https://frankfurt.apollo.olxcdn.com:443/v1/files/fmq0nz3x9yhi1-RO/image;s=1600x1067;https://frankfurt.apollo.olxcdn.com:443/v1/files/9xxafamoa95w-RO/image;s=1600x1067,diesel,automatic,SUV,MG,Unknown,olx_iZ5sU,2025-09-18T07:40:53.036154
Mercedes Benz Cla 200D Amg Finantare Garantie 12 Luni Rar Efectuat,23 900 €,23900.0,2019,192 800,https://www.olx.ro/d/oferta/mercedes-benz-cla-200d-amg-finantare-garantie-12-luni-rar-efectuat-IDjN3az.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/jvq7gl9expuc2-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/wfjoo8egziha2-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/pj7ud12ah9de-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/6lkfflrr963g1-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/4xfwbn5u3si42-RO/image;s=1000x1000,electric,automatic,Berlina,MG,Unknown,olx_jN3az,2025-09-18T07:41:07.547816
