titlu,pret_text,pret_numeric,an,kilometraj,link,imagini_urls,combustibil,transmisie,caroserie,marca,model,id_unic,data_scraping
Vand Audi A6 50Tdi Matrix,45 000 €,45000.0,2020,30 500,https://www.olx.ro/d/oferta/vand-audi-a6-50tdi-matrix-IDjmb9I.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/c5tgs3barymg1-RO/image;s=540x1170;https://frankfurt.apollo.olxcdn.com:443/v1/files/vdkswnl2magm1-RO/image;s=540x1170;https://frankfurt.apollo.olxcdn.com:443/v1/files/corktjhdsd4n3-RO/image;s=540x1170;https://frankfurt.apollo.olxcdn.com:443/v1/files/qy2hado4zefd1-RO/image;s=540x1170;https://frankfurt.apollo.olxcdn.com:443/v1/files/kokrpzff08u23-RO/image;s=540x1170,diesel,automatic,Berlina,Audi,A6,olx_jmb9I,2025-09-17T08:18:10.439440
Bmw G20 320D Xdrive 190 Cai Motor Nou,27 999 €,27999.0,2020,81 000,https://www.olx.ro/d/oferta/bmw-g20-320d-xdrive-190-cai-motor-nou-IDjGh7w.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/e2tbp4o8mmfu3-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/41aj4r117ui91-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/vrf303h8j9rd-RO/image;s=1500x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/8e65hvt5rxep2-RO/image;s=1500x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/1c4rb56nxb7q1-RO/image;s=2000x1500,diesel,automatic,Berlina,BMW,Unknown,olx_jGh7w,2025-09-17T08:19:59.043786
Bmw M5 F90 Marina Bay Blue,53 900 €,53900.0,2017,67 000,https://www.olx.ro/d/oferta/bmw-m5-f90-marina-bay-blue-IDjrshk.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/d7mprtt3b6zl1-RO/image;s=2000x2667;https://frankfurt.apollo.olxcdn.com:443/v1/files/r7bjri2d8f811-RO/image;s=2000x2667;https://frankfurt.apollo.olxcdn.com:443/v1/files/oz0krcqtdtps3-RO/image;s=2000x2667;https://frankfurt.apollo.olxcdn.com:443/v1/files/uqwit9tuse582-RO/image;s=2000x2667;https://frankfurt.apollo.olxcdn.com:443/v1/files/1gddq58edvse3-RO/image;s=2000x2667,petrol,automatic,Berlina,BMW,M5,olx_jrshk,2025-09-17T08:20:12.571266
Bmw Seria 750 Ld Xdrive Echipata Full,"28 400 €
Prețul e negociabil",28400.0,2018,155 000,https://www.olx.ro/d/oferta/bmw-seria-750-ld-xdrive-echipata-full-IDjhIlJ.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/bsrf2ohxch4q2-RO/image;s=1813x1360;https://frankfurt.apollo.olxcdn.com:443/v1/files/l5j4xu1e5lob2-RO/image;s=1813x1360;https://frankfurt.apollo.olxcdn.com:443/v1/files/bomxtrcdnit3-RO/image;s=1813x1360;https://frankfurt.apollo.olxcdn.com:443/v1/files/vo4kfjhmrlcc2-RO/image;s=1813x1360;https://frankfurt.apollo.olxcdn.com:443/v1/files/5x2gurjwvx6u3-RO/image;s=1813x1360,diesel,automatic,Berlina,BMW,Seria 7,olx_jhIlJ,2025-09-17T08:20:25.739821
Vand Bmw X4 M40I,"34 600 €
Prețul e negociabil",34600.0,2019,190 000,https://www.olx.ro/d/oferta/vand-bmw-x4-m40i-IDjLyXf.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/3hr51uuuud5a-RO/image;s=1000x563;https://frankfurt.apollo.olxcdn.com:443/v1/files/whrhes6ilho11-RO/image;s=1000x563;https://frankfurt.apollo.olxcdn.com:443/v1/files/ux9oprg0bpzb-RO/image;s=1000x563;https://frankfurt.apollo.olxcdn.com:443/v1/files/o3kqf3whd2392-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/qwbkst247ed52-RO/image;s=1000x563,petrol,automatic,SUV,BMW,M4,olx_jLyXf,2025-09-17T08:20:33.553226
Bmw Seria 7 730D Xdrive G11 M Pack Carbon Core 265 Cp,27 060 €,27060.0,2017,182 800,https://www.olx.ro/d/oferta/bmw-seria-7-730d-xdrive-g11-m-pack-carbon-core-265-cp-IDjL19X.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/yazll9yjvptu2-RO/image;s=1000x749;https://frankfurt.apollo.olxcdn.com:443/v1/files/v6sn1ii2q1sg1-RO/image;s=1000x582;https://frankfurt.apollo.olxcdn.com:443/v1/files/u6sj50pa4m3t3-RO/image;s=1000x679;https://frankfurt.apollo.olxcdn.com:443/v1/files/r2rjcu0t4uzw-RO/image;s=1000x687;https://frankfurt.apollo.olxcdn.com:443/v1/files/nibx97sbo2na2-RO/image;s=1000x750,diesel,automatic,"//schema.org/UsedCondition""}}",BMW,Seria 7,olx_jL19X,2025-09-17T08:20:47.772842
Bmw 530 Xdrive 265 Cv Impecabil,25 000 €,25000.0,2017,210,https://www.olx.ro/d/oferta/bmw-530-xdrive-265-cv-impecabil-IDjOBUD.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/y8zo61l37fbf-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/lyl9f3uicvp03-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/exqn57httrhb-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/tt85fnw1981u2-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/a25popifkwqp2-RO/image;s=1000x750,diesel,automatic,Berlina,BMW,Unknown,olx_jOBUD,2025-09-17T08:21:01.774335
Bmw X4 Pachet M 2017,"23 500 €
Prețul e negociabil",23500.0,2017,120 000,https://www.olx.ro/d/oferta/bmw-x4-pachet-m-2017-IDiLOOd.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/lreecnvqnmnb1-RO/image;s=3000x4000;https://frankfurt.apollo.olxcdn.com:443/v1/files/xq7siio0ek4g2-RO/image;s=3000x4000;https://frankfurt.apollo.olxcdn.com:443/v1/files/0ypy1hbrxl9m1-RO/image;s=3000x4000;https://frankfurt.apollo.olxcdn.com:443/v1/files/sk3244ifitza-RO/image;s=3000x4000;https://frankfurt.apollo.olxcdn.com:443/v1/files/rq8524xl6w23-RO/image;s=3000x4000,diesel,automatic,"//schema.org/UsedCondition""}}",BMW,X4,olx_iLOOd,2025-09-17T08:21:15.794610
Bmw X1 X Line 1 6Ds Drive Euro6D Manual6 1 An 2018Inmatriculata,13 990 €,13990.0,2018,175 000,https://www.olx.ro/d/oferta/bmw-x1-x-line-1-6ds-drive-euro6d-manual6-1-an-2018inmatriculata-IDjjOo7.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/a1ropl2j70j32-RO/image;s=1156x521;https://frankfurt.apollo.olxcdn.com:443/v1/files/8efdklh9qwnx-RO/image;s=1156x521;https://frankfurt.apollo.olxcdn.com:443/v1/files/mg57jtubinpa1-RO/image;s=1156x521;https://frankfurt.apollo.olxcdn.com:443/v1/files/gft0h6xn1mnd3-RO/image;s=1156x521;https://frankfurt.apollo.olxcdn.com:443/v1/files/a8gwphf87sso2-RO/image;s=1156x521,diesel,manual,"//schema.org/UsedCondition""}}",BMW,X1,olx_jjOo7,2025-09-17T08:21:38.124509
Bmw Seria 1 Bmw 118I M Pack Automata Piele Impecabila,13 999 €,13999.0,2018,199 580,https://www.olx.ro/d/oferta/bmw-seria-1-bmw-118i-m-pack-automata-piele-impecabila-IDjkytg.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/2pfr1ie2pmwm2-RO/image;s=1813x1360;https://frankfurt.apollo.olxcdn.com:443/v1/files/qhdfk8wi2mbt-RO/image;s=1813x1360;https://frankfurt.apollo.olxcdn.com:443/v1/files/59xmj5ete20s-RO/image;s=1813x1360;https://frankfurt.apollo.olxcdn.com:443/v1/files/4ki7s9ujo40n2-RO/image;s=1020x1360;https://frankfurt.apollo.olxcdn.com:443/v1/files/3lypsp0h80m53-RO/image;s=1020x1360,petrol,automatic,Hatchback,BMW,Seria 1,olx_jkytg,2025-09-17T08:21:45.822905
Bmw 330I Xdrive,"32 999 €
Prețul e negociabil",32999.0,2022,87 643,https://www.olx.ro/d/oferta/bmw-330i-xdrive-IDjzIUu.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/eliivi0a25an1-RO/image;s=1000x599;https://frankfurt.apollo.olxcdn.com:443/v1/files/c829cw2zu0ek2-RO/image;s=1000x746;https://frankfurt.apollo.olxcdn.com:443/v1/files/yo6v5786un7i3-RO/image;s=1000x590;https://frankfurt.apollo.olxcdn.com:443/v1/files/ipqv7ryhe0wg3-RO/image;s=1000x667;https://frankfurt.apollo.olxcdn.com:443/v1/files/x76207qhzede-RO/image;s=1000x667,petrol,automatic,Hatchback,BMW,Unknown,olx_jzIUu,2025-09-17T08:21:52.860753
Bmw 840I M 2021 70 000Km 0 Daune,50 000 €,50000.0,2021,70 000,https://www.olx.ro/d/oferta/bmw-840i-m-2021-70-000km-0-daune-IDjDZcX.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/toqvcr0ps1mt-RO/image;s=1008x756;https://frankfurt.apollo.olxcdn.com:443/v1/files/uiouh2db5qyq3-RO/image;s=1008x756;https://frankfurt.apollo.olxcdn.com:443/v1/files/kxr73c0uzijp2-RO/image;s=1008x756;https://frankfurt.apollo.olxcdn.com:443/v1/files/iey9tbpva8hf1-RO/image;s=1008x756;https://frankfurt.apollo.olxcdn.com:443/v1/files/o21y88esqkgp2-RO/image;s=1000x750,petrol,automatic,Berlina,BMW,Unknown,olx_jDZcX,2025-09-17T08:21:59.412032
Bmw 520 I M Pachet,"22 999 €
Prețul e negociabil",22999.0,2019,159 000,https://www.olx.ro/d/oferta/bmw-520-i-m-pachet-IDjFgXw.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/vphy6j3hwawg1-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/l61x9n4sqham3-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/11zyatrz8x2u1-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/ei4h2dhf7mix2-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/xwbnj7m4t8ha1-RO/image;s=1000x750,petrol,automatic,Berlina,BMW,Unknown,olx_jFgXw,2025-09-17T08:22:12.617892
Bmw X5 2022 Mildhibrid,58 000 €,58000.0,2022,88 800,https://www.olx.ro/d/oferta/bmw-x5-2022-mildhibrid-IDjODmA.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/ock61lhtynwg3-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/g2d9l6vo8yc02-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/fnp9xecq1a1l2-RO/image;s=1500x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/2thco73r3zqm1-RO/image;s=1500x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/fcwkgocgxlbr2-RO/image;s=2000x1500,diesel,automatic,SUV,BMW,X5,olx_jODmA,2025-09-17T08:22:53.865353
Bmw X3 M Interior Exterior 3 0 Diesel 265 Cp,"25 900 €
Prețul e negociabil",25900.0,2018,179 000,https://www.olx.ro/d/oferta/bmw-x3-m-interior-exterior-3-0-diesel-265-cp-IDjJO1X.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/ghmnp2x263j32-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/ap47p4xf6oxs1-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/75d9qwdfh73x-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/h3gv0118gg54-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/ixoectiplpe83-RO/image;s=1000x750,diesel,automatic,SUV,BMW,X3,olx_jJO1X,2025-09-17T08:23:01.012793
Bmw Seria 5 Xdrive Ventilatiehead Upledtrapacamere360H K 30D,23 000 €,23000.0,2017,190 620,https://www.olx.ro/d/oferta/bmw-seria-5-xdrive-ventilatiehead-upledtrapacamere360h-k-30d-IDjFFtg.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/5neb4h6xfdcg-RO/image;s=1000x668;https://frankfurt.apollo.olxcdn.com:443/v1/files/q3sonh14fpxy1-RO/image;s=1000x668;https://frankfurt.apollo.olxcdn.com:443/v1/files/d27dttis6mwv3-RO/image;s=1000x668;https://frankfurt.apollo.olxcdn.com:443/v1/files/6k1j8zxw3ms7-RO/image;s=1000x668;https://frankfurt.apollo.olxcdn.com:443/v1/files/cuek3cbx5dsc3-RO/image;s=1000x668,diesel,automatic,Berlina,BMW,Seria 5,olx_jFFtg,2025-09-17T08:23:16.091184
Bmw Seria 1 1 5 Diesel 2017 Euro 6,8 350 €,8350.0,2017,131 000,https://www.olx.ro/d/oferta/bmw-seria-1-1-5-diesel-2017-euro-6-IDjNFvI.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/rlui9mu26ft21-RO/image;s=2000x1126;https://frankfurt.apollo.olxcdn.com:443/v1/files/4d5lyscprxud1-RO/image;s=2000x1126;https://frankfurt.apollo.olxcdn.com:443/v1/files/0n52jn15w2s72-RO/image;s=2000x1126;https://frankfurt.apollo.olxcdn.com:443/v1/files/arjhgihotonc-RO/image;s=2000x1126;https://frankfurt.apollo.olxcdn.com:443/v1/files/e29qcz4hmmtb1-RO/image;s=2000x1126,diesel,manual,Hatchback,BMW,Seria 1,olx_jNFvI,2025-09-17T08:23:29.374601
Bmw X5 M50I 530Cp Garantie Bmw Factura Tva,48 200 €,48200.0,2021,139 600,https://www.olx.ro/d/oferta/bmw-x5-m50i-530cp-garantie-bmw-factura-tva-IDjvkHe.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/wmaw5t9ubpvn3-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/k9zzzmky4m9l1-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/vy72tibnd6vn2-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/af6m7q0fr1jz2-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/6zsziiwzf56k3-RO/image;s=2000x1500,petrol,automatic,SUV,BMW,M5,olx_jvkHe,2025-09-17T08:23:36.760521
Bmw X3 2 0D 2017,18 000 €,18000.0,2017,191 452,https://www.olx.ro/d/oferta/bmw-x3-2-0d-2017-IDjGSNV.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/m5v48xdbpsus1-RO/image;s=1156x867;https://frankfurt.apollo.olxcdn.com:443/v1/files/azf0v105hxnv3-RO/image;s=1156x867;https://frankfurt.apollo.olxcdn.com:443/v1/files/y2h646goe2q91-RO/image;s=867x1156;https://frankfurt.apollo.olxcdn.com:443/v1/files/grukgxx2kh0p2-RO/image;s=1156x867;https://frankfurt.apollo.olxcdn.com:443/v1/files/5ymoro0cq9sx-RO/image;s=1156x867,diesel,automatic,SUV,BMW,X3,olx_jGSNV,2025-09-17T08:23:43.117451
Bmw G20 Pachet M Interior Exterior X Drive Factura,30 200 €,30200.0,2020,80 000,https://www.olx.ro/d/oferta/bmw-g20-pachet-m-interior-exterior-x-drive-factura-IDjOCrB.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/erhgz9p93c9i-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/zgvpr7so64iq2-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/8t6ieap52ck52-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/ghc46vqgwwrk2-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/qfyjtro6uevw2-RO/image;s=1000x750,diesel,automatic,Berlina,BMW,Unknown,olx_jOCrB,2025-09-17T08:24:04.900204
Bmw X3 3 0 Diesel 265 Cp M Pachet Xdrive,25 000 €,25000.0,2018,190 000,https://www.olx.ro/d/oferta/bmw-x3-3-0-diesel-265-cp-m-pachet-xdrive-IDjOCqN.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/d4u0bey70qcp-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/wwdtma78unb93-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/upw11u4zkj54-RO/image;s=1000x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/huxboue49jl91-RO/image;s=1000x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/2nd8o53xsm9r3-RO/image;s=1000x750,diesel,automatic,SUV,BMW,X3,olx_jOCqN,2025-09-17T08:24:12.236875
Bmw Seria 5 G30 520 Xdrive Luxury Headup,"25 550 €
Prețul e negociabil",25550.0,7042,167 000,https://www.olx.ro/d/oferta/bmw-seria-5-g30-520-xdrive-luxury-headup-IDjN30h.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/uxqg17oqxzub-RO/image;s=2193x1645;https://frankfurt.apollo.olxcdn.com:443/v1/files/e97aajslsg2n3-RO/image;s=2193x1645;https://frankfurt.apollo.olxcdn.com:443/v1/files/wld7qxs3bj1p2-RO/image;s=2320x1556;https://frankfurt.apollo.olxcdn.com:443/v1/files/55vzgrwec7042-RO/image;s=2420x1490;https://frankfurt.apollo.olxcdn.com:443/v1/files/z0lys7tl6c8i2-RO/image;s=4284x5712,diesel,automatic,Berlina,BMW,Seria 5,olx_jN30h,2025-09-17T08:24:27.214869
Bmw X5 X Drive 2019 165 000 Km Reali Proprietar,44 500 €,44500.0,2019,165 000,https://www.olx.ro/d/oferta/bmw-x5-x-drive-2019-165-000-km-reali-proprietar-IDjOBid.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/6ildivbi4e681-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/b8td1idd1k4o3-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/detxjcfn4pbs3-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/gisv5wdycu632-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/xu57gkntpcrl3-RO/image;s=1000x750,diesel,automatic,SUV,BMW,X5,olx_jOBid,2025-09-17T08:24:35.485238
Mercedes Benz Glc Coupe 220D 4Matic Amg Line,68 000 €,68000.0,2025,9 500,https://www.olx.ro/d/oferta/mercedes-benz-glc-coupe-220d-4matic-amg-line-IDjMW8T.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/ztj77508xh1u2-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/d9g76ggxrjnp-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/vbvyibnh47vh1-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/7bnazjse4zu6-RO/image;s=1000x760;https://frankfurt.apollo.olxcdn.com:443/v1/files/qow8d3sleu373-RO/image;s=1000x750,diesel,automatic,SUV,MG,Unknown,olx_jMW8T,2025-09-17T08:25:15.701591
