titlu,pret_text,pret_numeric,an,kilometraj,link,imagini_urls,combustibil,transmisie,caroserie,marca,model,id_unic,data_scraping
Virtualcokpit Ledmatrix Acc 2017,"13 200 €
Prețul e negociabil",13200.0,2017,187 000,https://www.olx.ro/d/oferta/virtualcokpit-ledmatrix-acc-2017-IDiSn9Y.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/6w1dexyjuk2t3-RO/image;s=1016x762;https://frankfurt.apollo.olxcdn.com:443/v1/files/o57r4v7hy5n2-RO/image;s=1016x762;https://frankfurt.apollo.olxcdn.com:443/v1/files/v3752hmajyxp2-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/o437y1x690au2-RO/image;s=1016x762;https://frankfurt.apollo.olxcdn.com:443/v1/files/bcof98l6beus3-RO/image;s=1016x762,diesel,automatic,Break,Unknown,Unknown,olx_iSn9Y,2025-09-20T09:34:09.618532
Audi Q5 35 Tdi Stronic Trapa Bixenon,20 990 €,20990.0,2018,191 200,https://www.olx.ro/d/oferta/audi-q5-35-tdi-stronic-trapa-bixenon-IDjGAt9.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/x5y9cf8qq9q22-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/8jpgkxlhkkar1-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/43vd0ppgh2i03-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/f1sf90srmjmx2-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/myx4hb2m5c922-RO/image;s=1000x750,diesel,automatic,SUV,Audi,Q5,olx_jGAt9,2025-09-20T09:34:16.368385
Audi Q8 2019 Mild Hybrid 5 0Tdi Quatro 163000 Km Pachet S Line,"50 650 €
Prețul e negociabil",50650.0,2019,163 000,https://www.olx.ro/d/oferta/audi-q8-2019-mild-hybrid-5-0tdi-quatro-163000-km-pachet-s-line-IDjJPtV.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/j0rsbbnqsqav3-RO/image;s=1000x668;https://frankfurt.apollo.olxcdn.com:443/v1/files/qyhn16sq85th1-RO/image;s=1000x667;https://frankfurt.apollo.olxcdn.com:443/v1/files/cz94790jt4su-RO/image;s=1000x668;https://frankfurt.apollo.olxcdn.com:443/v1/files/51dnzzd5ozx51-RO/image;s=1000x666;https://frankfurt.apollo.olxcdn.com:443/v1/files/nty2nbcour8u-RO/image;s=1000x667,N/A,automatic,SUV,Audi,Q8,olx_jJPtV,2025-09-20T09:34:24.140562
Audi A4 2018 Automata Virtual Cockpit Climatronic 2 Seturi Jante,"14 400 €
Prețul e negociabil",14400.0,2018,198 500,https://www.olx.ro/d/oferta/audi-a4-2018-automata-virtual-cockpit-climatronic-2-seturi-jante-IDjJWJV.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/l2zngklqzz6f3-RO/image;s=1600x1200;https://frankfurt.apollo.olxcdn.com:443/v1/files/qwcszjpzfs0v1-RO/image;s=1600x1200;https://frankfurt.apollo.olxcdn.com:443/v1/files/1qv66akd3v3z2-RO/image;s=1600x1200;https://frankfurt.apollo.olxcdn.com:443/v1/files/l6fnlkk3ksps3-RO/image;s=1600x1200;https://frankfurt.apollo.olxcdn.com:443/v1/files/k80lrstc8taj1-RO/image;s=1600x1200,diesel,automatic,Break,Audi,A4,olx_jJWJV,2025-09-20T09:34:32.195029
Audi A3 Sedan Ultra S Line Diesel Euro 6 Fara Ad Blue,28 500 €,28500.0,2019,87 000,https://www.olx.ro/d/oferta/audi-a3-sedan-ultra-s-line-diesel-euro-6-fara-ad-blue-IDjMDAm.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/jbpw61q1vd68-RO/image;s=756x1008;https://frankfurt.apollo.olxcdn.com:443/v1/files/uatiiwb3ji2q-RO/image;s=756x1008;https://frankfurt.apollo.olxcdn.com:443/v1/files/epvhub5m17pv2-RO/image;s=756x1008;https://frankfurt.apollo.olxcdn.com:443/v1/files/ptibjhq0ulvu1-RO/image;s=756x1008;https://frankfurt.apollo.olxcdn.com:443/v1/files/od8l9sjyve18-RO/image;s=756x1008,diesel,automatic,Berlina,Audi,A3,olx_jMDAm,2025-09-20T09:34:39.902275
Audi Q3 Sportback 2022 S Line Hibrid 245 Cp Virtual Full Led,24 999 €,24999.0,2022,168 500,https://www.olx.ro/d/oferta/audi-q3-sportback-2022-s-line-hibrid-245-cp-virtual-full-led-IDjDltJ.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/8j7661979zeu1-RO/image;s=1600x856;https://frankfurt.apollo.olxcdn.com:443/v1/files/pkp6szibnfi13-RO/image;s=1600x855;https://frankfurt.apollo.olxcdn.com:443/v1/files/qyfrfogltmai-RO/image;s=1600x854;https://frankfurt.apollo.olxcdn.com:443/v1/files/09evy4jnvdc13-RO/image;s=1600x830;https://frankfurt.apollo.olxcdn.com:443/v1/files/7zil0xsuq9la2-RO/image;s=1600x898,N/A,automatic,SUV,Audi,Q3,olx_jDltJ,2025-09-20T09:34:45.696645
Sq5 3 0 Tdi 347 Cp Mild Hybrid 2020 4,"29 500 €
Prețul e negociabil",29500.0,2020,167 000,https://www.olx.ro/d/oferta/sq5-3-0-tdi-347-cp-mild-hybrid-2020-4-IDjKshi.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/xagqr3l224l82-RO/image;s=1000x667;https://frankfurt.apollo.olxcdn.com:443/v1/files/fonppwpswbhu-RO/image;s=1000x667;https://frankfurt.apollo.olxcdn.com:443/v1/files/mv3i4ghe1cek1-RO/image;s=1000x667;https://frankfurt.apollo.olxcdn.com:443/v1/files/xjl4uuzci01s1-RO/image;s=1000x667;https://frankfurt.apollo.olxcdn.com:443/v1/files/pbcb5x8vbbmb2-RO/image;s=1000x667,diesel,automatic,SUV,Unknown,Unknown,olx_jKshi,2025-09-20T09:34:52.874656
Audi A3 Sedan Ultra S Line Euro 6 Fara Ad Blue,28 500 €,28500.0,2019,88 200,https://www.olx.ro/d/oferta/audi-a3-sedan-ultra-s-line-euro-6-fara-ad-blue-IDjN8PE.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/yitbp9wj0w942-RO/image;s=756x1008;https://frankfurt.apollo.olxcdn.com:443/v1/files/dxdyv4t5k9el3-RO/image;s=756x1008;https://frankfurt.apollo.olxcdn.com:443/v1/files/3a05a0sh88qb1-RO/image;s=756x1008;https://frankfurt.apollo.olxcdn.com:443/v1/files/bcykdolxi9ru1-RO/image;s=756x1008;https://frankfurt.apollo.olxcdn.com:443/v1/files/bsqwx7zwauop-RO/image;s=756x1008,diesel,automatic,Berlina,Audi,A3,olx_jN8PE,2025-09-20T09:35:00.961474
Vand Audi Q5 Euro 6,25 500 €,25500.0,2018,160 000,https://www.olx.ro/d/oferta/vand-audi-q5-euro-6-IDjKWc9.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/88w8kzu2qokk2-RO/image;s=1600x1200;https://frankfurt.apollo.olxcdn.com:443/v1/files/lj389i80cb711-RO/image;s=1600x1200;https://frankfurt.apollo.olxcdn.com:443/v1/files/x21dzi3ubdle1-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/tzx8t0zi3kca1-RO/image;s=1600x1200;https://frankfurt.apollo.olxcdn.com:443/v1/files/ifp6b9i1qbq2-RO/image;s=1500x2000,diesel,automatic,Berlina,Audi,Q5,olx_jKWc9,2025-09-20T09:35:07.421942
Audi A6 50 Tdi 286Cp Mild Hybrid 135 000Km,27 000 €,27000.0,2019,135 000,https://www.olx.ro/d/oferta/audi-a6-50-tdi-286cp-mild-hybrid-135-000km-IDjNgO4.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/1hr7mpygozgp2-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/ij61us75mcxs-RO/image;s=1000x699;https://frankfurt.apollo.olxcdn.com:443/v1/files/dzswkyydjb212-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/8izwl8ngtrdr2-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/e834ml31b7a01-RO/image;s=1000x750,diesel,automatic,Berlina,Audi,A6,olx_jNgO4,2025-09-20T09:35:14.244082
Audi A5 Quattro 252 Cp S Tronic 2019,18 500 €,18500.0,2019,166 000,https://www.olx.ro/d/oferta/audi-a5-quattro-252-cp-s-tronic-2019-IDjIgjn.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/s11ujxa4enr53-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/ja6vftaebr5d-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/f3bezm5gpex2-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/t75aja3ybdfl1-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/v3f1h50dugtk2-RO/image;s=750x1000,petrol,automatic,Berlina,Audi,A5,olx_jIgjn,2025-09-20T09:35:21.535142
Audi Q8 3 0 55 Tfsi Quattro S Line Mildhybrid 335 Cp,49 900 €,49900.0,2019,76 000,https://www.olx.ro/d/oferta/audi-q8-3-0-55-tfsi-quattro-s-line-mildhybrid-335-cp-IDjEkX0.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/b7d0blwr2ck81-RO/image;s=1024x684;https://frankfurt.apollo.olxcdn.com:443/v1/files/rgsngmrkrzf31-RO/image;s=1024x683;https://frankfurt.apollo.olxcdn.com:443/v1/files/ie87nn5j9aps3-RO/image;s=1026x1824;https://frankfurt.apollo.olxcdn.com:443/v1/files/szuqeslnztpj-RO/image;s=2160x3840;https://frankfurt.apollo.olxcdn.com:443/v1/files/1blyqb2zkzh53-RO/image;s=2160x3840,petrol,automatic,SUV,Audi,Q8,olx_jEkX0,2025-09-20T09:35:28.718084
Audi Q5 Sportback Quattro Plug In Hibrid,29 500 €,29500.0,2021,103 000,https://www.olx.ro/d/oferta/audi-q5-sportback-quattro-plug-in-hibrid-IDjOaZ9.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/uyzn4gsmczrr3-RO/image;s=764x960;https://frankfurt.apollo.olxcdn.com:443/v1/files/dunmwfyswglr-RO/image;s=1600x1200;https://frankfurt.apollo.olxcdn.com:443/v1/files/g9jfdpph4pk22-RO/image;s=1600x1200;https://frankfurt.apollo.olxcdn.com:443/v1/files/t8tqtiba8wbw2-RO/image;s=1600x1200;https://frankfurt.apollo.olxcdn.com:443/v1/files/q26f4ddhp81e-RO/image;s=1600x1200,N/A,automatic,SUV,Audi,Q5,olx_jOaZ9,2025-09-20T09:35:34.725035
Vand Audi A4 2019,15 900 €,15900.0,2019,160 000,https://www.olx.ro/d/oferta/vand-audi-a4-2019-IDjJMCJ.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/je2z1x6rb8qz2-RO/image;s=1024x468;https://frankfurt.apollo.olxcdn.com:443/v1/files/pmd8l9y3fozi2-RO/image;s=468x1024;https://frankfurt.apollo.olxcdn.com:443/v1/files/zvseu83m5xax1-RO/image;s=1024x468;https://frankfurt.apollo.olxcdn.com:443/v1/files/cnmypw4johxz-RO/image;s=1024x468;https://frankfurt.apollo.olxcdn.com:443/v1/files/xlgj8pguw2gp-RO/image;s=468x1024,diesel,automatic,Break,Audi,A4,olx_jJMCJ,2025-09-20T09:35:41.368875
Audi Q7 Mild Hybrid 2019 3 0Diesel 272Cp,6 797 €,6797.0,2019,199 800,https://www.olx.ro/d/oferta/audi-q7-mild-hybrid-2019-3-0diesel-272cp-IDjIMsb.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/p5ldm4ft126d3-RO/image;s=1000x664;https://frankfurt.apollo.olxcdn.com:443/v1/files/38h7kd5k036n-RO/image;s=1000x664;https://frankfurt.apollo.olxcdn.com:443/v1/files/vwxa3pgg6pm4-RO/image;s=1000x664;https://frankfurt.apollo.olxcdn.com:443/v1/files/q6x37wk1fq321-RO/image;s=1000x664;https://frankfurt.apollo.olxcdn.com:443/v1/files/z281sgzphc7t2-RO/image;s=1000x664,diesel,automatic,SUV,Audi,Q7,olx_jIMsb,2025-09-20T09:35:47.724726
Audi A6 S Line 2019,36 300 €,36300.0,2019,170 000,https://www.olx.ro/d/oferta/audi-a6-s-line-2019-IDjxSG8.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/o1vxstdb4ri13-RO/image;s=1200x1600;https://frankfurt.apollo.olxcdn.com:443/v1/files/3sxgr2jxi23s2-RO/image;s=1600x1200;https://frankfurt.apollo.olxcdn.com:443/v1/files/wj8qpw9anhm1-RO/image;s=1200x1600;https://frankfurt.apollo.olxcdn.com:443/v1/files/1yw21mj47yu22-RO/image;s=1600x1200;https://frankfurt.apollo.olxcdn.com:443/v1/files/pr8wznp1d98x2-RO/image;s=1600x1200,diesel,N/A,Berlina,Audi,A6,olx_jxSG8,2025-09-20T09:35:53.747996
Audi A4 03 2021 2 0 Tdi 163Cp,"20 900 €
Prețul e negociabil",20900.0,2021,166 967,https://www.olx.ro/d/oferta/audi-a4-03-2021-2-0-tdi-163cp-IDjMGGJ.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/55rxqzmiegs9-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/x2izv5gkvc6w1-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/efeb4h4wejln1-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/9un9qjc2v952-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/kfx86zy33o5c3-RO/image;s=1000x750,diesel,automatic,Berlina,Audi,A4,olx_jMGGJ,2025-09-20T09:36:01.358079
Audi Q8 2024 Dizel Hybrid,"65 000 €
Prețul e negociabil",65000.0,2024,37 000,https://www.olx.ro/d/oferta/audi-q8-2024-dizel-hybrid-IDjMBui.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/y4gm2ysp9s2d3-RO/image;s=868x1156;https://frankfurt.apollo.olxcdn.com:443/v1/files/s8tzistz1dwp-RO/image;s=868x1156;https://frankfurt.apollo.olxcdn.com:443/v1/files/fdwy6ybjyocb-RO/image;s=868x1156;https://frankfurt.apollo.olxcdn.com:443/v1/files/skrtl74k347u2-RO/image;s=868x1156;https://frankfurt.apollo.olxcdn.com:443/v1/files/7kdp4n8l3o633-RO/image;s=868x1156,hybrid,automatic,SUV,Audi,Q8,olx_jMBui,2025-09-20T09:36:08.573992
Sq5 3 0 Tdi 347 Cp Mild Hybrid 2020 4,"29 500 €
Prețul e negociabil",29500.0,2020,167 000,https://www.olx.ro/d/oferta/sq5-3-0-tdi-347-cp-mild-hybrid-2020-4-IDjKshi.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/xagqr3l224l82-RO/image;s=1000x667;https://frankfurt.apollo.olxcdn.com:443/v1/files/fonppwpswbhu-RO/image;s=1000x667;https://frankfurt.apollo.olxcdn.com:443/v1/files/mv3i4ghe1cek1-RO/image;s=1000x667;https://frankfurt.apollo.olxcdn.com:443/v1/files/xjl4uuzci01s1-RO/image;s=1000x667;https://frankfurt.apollo.olxcdn.com:443/v1/files/pbcb5x8vbbmb2-RO/image;s=1000x667,diesel,automatic,SUV,Unknown,Unknown,olx_jKshi,2025-09-20T09:36:14.949183
Audi Q7 Quattro Tfsi 2017,"32 000 €
Prețul e negociabil",32000.0,2017,148 000,https://www.olx.ro/d/oferta/audi-q7-quattro-tfsi-2017-IDjK0AE.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/m22z25tdq5k6-RO/image;s=1536x2048;https://frankfurt.apollo.olxcdn.com:443/v1/files/ftvjsozx2xg32-RO/image;s=1536x2048;https://frankfurt.apollo.olxcdn.com:443/v1/files/mv2bk5r5htra3-RO/image;s=3024x4032;https://frankfurt.apollo.olxcdn.com:443/v1/files/vkcmmj0sgpyn1-RO/image;s=3024x4032;https://frankfurt.apollo.olxcdn.com:443/v1/files/093ep5kiddyf-RO/image;s=3024x4032,petrol,automatic,SUV,Audi,Q7,olx_jK0AE,2025-09-20T09:36:21.757184
Audi S3 8V Cu Magnetic Ride 2018 2 0 Tfsi 310Cp 89Kkm Tva Deductibil,"33 500 €
Prețul e negociabil",33500.0,2018,89 000,https://www.olx.ro/d/oferta/audi-s3-8v-cu-magnetic-ride-2018-2-0-tfsi-310cp-89kkm-tva-deductibil-IDjJEvW.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/panrhvbxkmm42-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/ir94w2ui1wyk1-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/lztqwzsi1hzo1-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/cym5xfrgckor1-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/99avdjfuebc3-RO/image;s=750x1000,petrol,automatic,Hatchback,Audi,S3,olx_jJEvW,2025-09-20T09:36:29.810433
Audi Q5 S Line 2 0Tdi Quattro,22 690 €,22690.0,2017,177 000,https://www.olx.ro/d/oferta/audi-q5-s-line-2-0tdi-quattro-IDjFBad.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/ccoosi64p8q61-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/pwd5crmlqxim2-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/pr6e9uyyyhp51-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/4ptlj51l3k8a-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/2g9g3sjyjjdi1-RO/image;s=1000x750,diesel,automatic,SUV,Audi,Q5,olx_jFBad,2025-09-20T09:36:36.685571
Audi A5 4 0 Tfsi Mild Hybrid Cititi Anuntul,"29 500 €
Prețul e negociabil",29500.0,2020,105 000,https://www.olx.ro/d/oferta/audi-a5-4-0-tfsi-mild-hybrid-cititi-anuntul-IDjLdrK.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/litybhxzvwqo1-RO/image;s=1000x593;https://frankfurt.apollo.olxcdn.com:443/v1/files/jgupwipj96dk-RO/image;s=1000x567;https://frankfurt.apollo.olxcdn.com:443/v1/files/3bn0xfbzn3a61-RO/image;s=1000x635;https://frankfurt.apollo.olxcdn.com:443/v1/files/wn4mara9c9ql1-RO/image;s=1000x631;https://frankfurt.apollo.olxcdn.com:443/v1/files/cdxgvaavffyn2-RO/image;s=1000x656,petrol,automatic,Berlina,Audi,A5,olx_jLdrK,2025-09-20T09:36:44.221239
Audi A4 S Line 2020 Mildhybrid,23 990 €,23990.0,2020,167 000,https://www.olx.ro/d/oferta/audi-a4-s-line-2020-mildhybrid-IDjNnwC.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/mrtnljnp1xo61-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/lsd66vsctlsq3-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/cuygujnx4wlh2-RO/image;s=1000x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/10tnxlnitt8n3-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/hix5paz7cv7g3-RO/image;s=750x1000,petrol,automatic,Berlina,Audi,A4,olx_jNnwC,2025-09-20T09:36:51.131675
