titlu,pret_text,pret_numeric,an,kilometraj,link,imagini_urls,combustibil,transmisie,caroserie,marca,model,id_unic,data_scraping
Mercedes Cla 200 2 2 Facelift 2018 68000Km,"24 300 €
Prețul e negociabil",24300.0,2018,68 000,https://www.olx.ro/d/oferta/mercedes-cla-200-2-2-facelift-2018-68000km-IDjIpvM.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/2vaogllmbr3c2-RO/image;s=1020x765;https://frankfurt.apollo.olxcdn.com:443/v1/files/mxcvl9zlqno93-RO/image;s=1020x765;https://frankfurt.apollo.olxcdn.com:443/v1/files/0wgkqoo110bu-RO/image;s=1020x765;https://frankfurt.apollo.olxcdn.com:443/v1/files/zrg4u7giv1ua3-RO/image;s=1020x765;https://frankfurt.apollo.olxcdn.com:443/v1/files/f1ezqlluzf7m2-RO/image;s=1020x765,diesel,automatic,Berlina,Unknown,Unknown,olx_jIpvM,2025-09-15T08:27:02.561965
Mercedes Gle 350,"26 000 €
Prețul e negociabil",26000.0,2017,195 500,https://www.olx.ro/d/oferta/mercedes-gle-350-IDjA8nW.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/snijgcgl1nuv3-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/uopa7jo0vy3d3-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/0ertj02gz26d3-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/gsv1yqe4z75a3-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/svp90i1gsw3j3-RO/image;s=750x1000,diesel,automatic,SUV,Unknown,Unknown,olx_jA8nW,2025-09-15T08:27:19.572093
E 220 Coupe Diesel Amgline 2017 2 0 Diesel Panoramic,"13 490 €
Prețul e negociabil",13490.0,2017,140 000,https://www.olx.ro/d/oferta/e-220-coupe-diesel-amgline-2017-2-0-diesel-panoramic-IDjKKOk.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/h38krl48hwwi1-RO/image;s=1000x645;https://frankfurt.apollo.olxcdn.com:443/v1/files/lfg48xf34y1a3-RO/image;s=1000x650;https://frankfurt.apollo.olxcdn.com:443/v1/files/liycy748cokf1-RO/image;s=1000x674;https://frankfurt.apollo.olxcdn.com:443/v1/files/9ims0ke4aojv2-RO/image;s=1000x634;https://frankfurt.apollo.olxcdn.com:443/v1/files/4czfp5oqitq61-RO/image;s=1000x662,diesel,automatic,Coupe,MG,Unknown,olx_jKKOk,2025-09-15T08:27:26.413071
Vand Schimb Cls450 Amg4Matic Airmatictrapa,38 490 €,38490.0,2019,175 000,https://www.olx.ro/d/oferta/vand-schimb-cls450-amg4matic-airmatictrapa-IDjJMPm.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/dexe8lel3glv2-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/fb802w7z06dp3-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/a26w54pc3rqt2-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/ipk7zxfsg6cv2-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/lhim8i19jtaj1-RO/image;s=1000x750,petrol,automatic,Coupe,MG,Unknown,olx_jJMPm,2025-09-15T08:27:32.724209
Mercedes B 200 Cdi An 2022 Variante Cu 8 1 Dupa 2016,14 999 €,14999.0,2022,172 000,https://www.olx.ro/d/oferta/mercedes-b-200-cdi-an-2022-variante-cu-8-1-dupa-2016-IDj8VRN.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/ot6wnr7tgr4u-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/ycdb1rj72cn2-RO/image;s=1500x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/7q7yhjishkxa1-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/lf8tdv1hz26i3-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/38iurgo1zv1d2-RO/image;s=1500x2000,diesel,automatic,Hatchback,Unknown,Unknown,olx_j8VRN,2025-09-15T08:27:40.542032
Mercedes S560 4Matic Long Facelift 2019,39 750 €,39750.0,2019,116 400,https://www.olx.ro/d/oferta/mercedes-s560-4matic-long-facelift-2019-IDjlPat.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/q4n3jkvgnpjj3-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/bfcljphyrv5b3-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/l3bg2owpkc49-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/x1g6a5sh5yps-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/vmnnmej6uxz41-RO/image;s=2000x1500,petrol,automatic,Berlina,Unknown,Unknown,olx_jlPat,2025-09-15T08:27:48.139975
Mercedes Eqc 400 Electric 4 Matic 4X4 31 500 Euro Tva Inclus,31 500 €,31500.0,2021,155 000,https://www.olx.ro/d/oferta/mercedes-eqc-400-electric-4-matic-4x4-31-500-euro-tva-inclus-IDiTzEs.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/610sqx9nizjr-RO/image;s=1000x666;https://frankfurt.apollo.olxcdn.com:443/v1/files/8qtql41ixwm9-RO/image;s=1000x666;https://frankfurt.apollo.olxcdn.com:443/v1/files/yvuh9jfwfj4p-RO/image;s=1000x666;https://frankfurt.apollo.olxcdn.com:443/v1/files/rnalxeg312262-RO/image;s=1000x666;https://frankfurt.apollo.olxcdn.com:443/v1/files/jk3my3bwcyfr-RO/image;s=1000x666,electric,automatic,Berlina,Unknown,Unknown,olx_iTzEs,2025-09-15T08:27:56.076322
Mercedes E53 Amg Coupe 457 Cp Designo Performance,58 000 €,58000.0,2020,110 000,https://www.olx.ro/d/oferta/mercedes-e53-amg-coupe-457-cp-designo-performance-IDjyH48.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/h36mfm0vo5vl1-RO/image;s=1298x974;https://frankfurt.apollo.olxcdn.com:443/v1/files/2kuj9sm791au1-RO/image;s=1761x1321;https://frankfurt.apollo.olxcdn.com:443/v1/files/8roskbr09k1k3-RO/image;s=889x1186;https://frankfurt.apollo.olxcdn.com:443/v1/files/peyefh9jx3v11-RO/image;s=1500x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/0ltopgvcvbj71-RO/image;s=2000x1500,petrol,automatic,Coupe,MG,Unknown,olx_jyH48,2025-09-15T08:28:04.108932
S350 286 Hp Packet Amg Piele Crem Masina Vacanta,45 000 €,45000.0,2018,110 000,https://www.olx.ro/d/oferta/s350-286-hp-packet-amg-piele-crem-masina-vacanta-IDjIQj9.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/4vk81z54mppu2-RO/image;s=1000x563;https://frankfurt.apollo.olxcdn.com:443/v1/files/ilvigft9j7rw-RO/image;s=562x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/9xpwdjoh5f321-RO/image;s=563x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/89bepzxzs1al1-RO/image;s=563x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/2m6ot6xqb4pt-RO/image;s=563x1000,diesel,automatic,"//schema.org/UsedCondition""}}",MG,Unknown,olx_jIQj9,2025-09-15T08:28:11.663813
2024 Ani Mercedes Amg Gt 63S Facelift,109 000 €,109000.0,2024,7 800,https://www.olx.ro/d/oferta/2024-ani-mercedes-amg-gt-63s-facelift-IDjLoHI.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/4o49z88q33ej-RO/image;s=4032x3024;https://frankfurt.apollo.olxcdn.com:443/v1/files/w2bqhwhpgm3m2-RO/image;s=4032x3024;https://frankfurt.apollo.olxcdn.com:443/v1/files/1bmp7tshexhj1-RO/image;s=4032x3024;https://frankfurt.apollo.olxcdn.com:443/v1/files/o818x4ys91ms2-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/pk7f8xxfjmb13-RO/image;s=4032x3024,petrol,automatic,Berlina,MG,Unknown,olx_jLoHI,2025-09-15T08:28:18.736737
Mercedes S63 Amg 612 Cp 2018 Facelift 6 Butoane Extra Full,69 900 €,69900.0,2018,165 000,https://www.olx.ro/d/oferta/mercedes-s63-amg-612-cp-2018-facelift-6-butoane-extra-full-IDjE0nx.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/sxlhj9fjximp-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/458bm9je8uw7-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/ah3iq18mvofu-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/uq4f0y7cyqt8-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/rz4k631jvod23-RO/image;s=1000x750,petrol,automatic,Berlina,MG,Unknown,olx_jE0nx,2025-09-15T08:28:26.699411
Mercedes Glc 220D 4X4 Automat Full Option 2018,"21 800 €
Prețul e negociabil",21800.0,2018,199.693,https://www.olx.ro/d/oferta/mercedes-glc-220d-4x4-automat-full-option-2018-IDjIoog.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/lo36tbuhhhtn1-RO/image;s=3503x2998;https://frankfurt.apollo.olxcdn.com:443/v1/files/6aukbtzi6zkl-RO/image;s=3731x2609;https://frankfurt.apollo.olxcdn.com:443/v1/files/9xpdkubew6ay-RO/image;s=4000x3000;https://frankfurt.apollo.olxcdn.com:443/v1/files/vjie0pyxxd4c3-RO/image;s=4000x2769;https://frankfurt.apollo.olxcdn.com:443/v1/files/jk4gf48q63d6-RO/image;s=4000x3000,diesel,automatic,SUV,Unknown,Unknown,olx_jIoog,2025-09-15T08:28:34.846914
Mercedes Amg Gt 43 367 Cp Facelift,80 000 €,80000.0,2022,75 000,https://www.olx.ro/d/oferta/mercedes-amg-gt-43-367-cp-facelift-IDjvyqo.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/1g898nz6agv83-RO/image;s=1000x664;https://frankfurt.apollo.olxcdn.com:443/v1/files/hdp11o8d04dm-RO/image;s=1000x664;https://frankfurt.apollo.olxcdn.com:443/v1/files/w6uxdih74x5o1-RO/image;s=1000x664;https://frankfurt.apollo.olxcdn.com:443/v1/files/ollk5exakxe73-RO/image;s=1000x664;https://frankfurt.apollo.olxcdn.com:443/v1/files/2nuuv4dzo6122-RO/image;s=1000x664,petrol,automatic,Coupe,MG,Unknown,olx_jvyqo,2025-09-15T08:28:41.770098
Mercedes Benz Gle Coupe Cititi Anuntul,"40 950 €
Prețul e negociabil",40950.0,2019,125 000,https://www.olx.ro/d/oferta/mercedes-benz-gle-coupe-cititi-anuntul-IDjL5fA.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/yxq17sqntq8w2-RO/image;s=1000x917;https://frankfurt.apollo.olxcdn.com:443/v1/files/1j1fkmq4ouu93-RO/image;s=1000x768;https://frankfurt.apollo.olxcdn.com:443/v1/files/6vorxkrvpyqy2-RO/image;s=1000x725;https://frankfurt.apollo.olxcdn.com:443/v1/files/k2pq62enkau93-RO/image;s=1000x621;https://frankfurt.apollo.olxcdn.com:443/v1/files/n64z8huitfya2-RO/image;s=1000x750,diesel,automatic,Coupe,Unknown,Unknown,olx_jL5fA,2025-09-15T08:28:49.265550
Mercedes Benz Glc 220D 4Matic 2017 Camera Navigatie 12 158000 Km,24 000 €,24000.0,2017,150 000,https://www.olx.ro/d/oferta/mercedes-benz-glc-220d-4matic-2017-camera-navigatie-12-158000-km-IDjOhi9.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/mhy2nxyrc1hx2-RO/image;s=1570x1178;https://frankfurt.apollo.olxcdn.com:443/v1/files/fgop09boxgie2-RO/image;s=1385x1039;https://frankfurt.apollo.olxcdn.com:443/v1/files/34ofr9v3wi9u2-RO/image;s=1492x1119;https://frankfurt.apollo.olxcdn.com:443/v1/files/8ili72xxuk5q1-RO/image;s=1117x1489;https://frankfurt.apollo.olxcdn.com:443/v1/files/vwo3bc9iae0f3-RO/image;s=1664x1248,diesel,automatic,SUV,Unknown,Unknown,olx_jOhi9,2025-09-15T08:28:56.157766
Mercedes Benz Gle 53 Amg Coupe 457Cp Mild Hybrid Panorama 2022,"76 000 €
Prețul e negociabil",76000.0,2022,78 000,https://www.olx.ro/d/oferta/mercedes-benz-gle-53-amg-coupe-457cp-mild-hybrid-panorama-2022-IDjJ338.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/fy0zzpek1j4q2-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/5g6scpp0v3o02-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/o14hen0ud8oa-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/sgoc7lzx9hd83-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/cc0im8aahaz31-RO/image;s=1000x750,petrol,automatic,"//schema.org/UsedCondition""}}",MG,Unknown,olx_jJ338,2025-09-15T08:29:11.677729
Vand Glc 300E Plug In Hybrid,6 614 €,6614.0,2020,75 000,https://www.olx.ro/d/oferta/vand-glc-300e-plug-in-hybrid-IDjOhax.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/zii0kis61iau1-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/0nzfkmmyevbp-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/4f1sw5o8wa3n2-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/yw8cgsmtqn583-RO/image;s=1000x747;https://frankfurt.apollo.olxcdn.com:443/v1/files/kzzrxbqaxsyb-RO/image;s=1000x565,petrol,automatic,SUV,Unknown,Unknown,olx_jOhax,2025-09-15T08:29:34.794841
Mercedes B 200 Cdi An 2022 Variante Cu 8 1 Dupa 2016,14 999 €,14999.0,2022,172 000,https://www.olx.ro/d/oferta/mercedes-b-200-cdi-an-2022-variante-cu-8-1-dupa-2016-IDj8VRN.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/ot6wnr7tgr4u-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/ycdb1rj72cn2-RO/image;s=1500x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/7q7yhjishkxa1-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/lf8tdv1hz26i3-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/38iurgo1zv1d2-RO/image;s=1500x2000,diesel,automatic,Hatchback,Unknown,Unknown,olx_j8VRN,2025-09-15T08:30:26.569086
