titlu,pret_text,pret_numeric,an,kilometraj,link,imagini_urls,combustibil,transmisie,caroserie,marca,model,id_unic,data_scraping
Mersedes Glc 2018,26 659 €,26659.0,2018,134,https://www.olx.ro/d/oferta/mersedes-glc-2018-IDjHsvY.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/y3lagnejgmkj-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/1o4i835drjt91-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/zyws7zjtdlts1-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/8tueefw0reo-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/c9gtbo63yfe32-RO/image;s=2000x1500,diesel,automatic,Coupe,Unknown,Unknown,olx_jHsvY,2025-09-16T07:08:53.371815
Mercedes Benz C200 Mild Hybrid Camere 360 Trapa Tva Deductibil,28 500 €,28500.0,2022,97 000,https://www.olx.ro/d/oferta/mercedes-benz-c200-mild-hybrid-camere-360-trapa-tva-deductibil-IDjIFMd.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/2q1pvsproh1m-RO/image;s=1200x1600;https://frankfurt.apollo.olxcdn.com:443/v1/files/16p4ky6dziqq-RO/image;s=1600x1200;https://frankfurt.apollo.olxcdn.com:443/v1/files/z9er5oqvgcq52-RO/image;s=1200x1600;https://frankfurt.apollo.olxcdn.com:443/v1/files/hek24f0sitec3-RO/image;s=1200x1600;https://frankfurt.apollo.olxcdn.com:443/v1/files/fvlpojle6x913-RO/image;s=1600x900,hybrid,automatic,"//schema.org/UsedCondition""}}",Unknown,Unknown,olx_jIFMd,2025-09-16T07:09:37.734358
Mercedes Benz Gle450 Eq Boost Hybrid,"52 000 €
Prețul e negociabil",52000.0,2019,133 000,https://www.olx.ro/d/oferta/mercedes-benz-gle450-eq-boost-hybrid-IDjMDL4.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/6zl9avk6axvh1-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/7n05a3tn93t72-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/47edydhpjewo-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/n1popef13q5r-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/zvpnxvyjzp6s1-RO/image;s=1000x750,petrol,automatic,SUV,Unknown,Unknown,olx_jMDL4,2025-09-16T07:10:32.750084
Audi Q5 2 0 190 Cp Quattro 2018,"24 900 €
Prețul e negociabil",24900.0,2018,188 200,https://www.olx.ro/d/oferta/audi-q5-2-0-190-cp-quattro-2018-IDjNdUp.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/14k9wna109i63-RO/image;s=2000x1126;https://frankfurt.apollo.olxcdn.com:443/v1/files/l1vuudbc3vo12-RO/image;s=2000x1126;https://frankfurt.apollo.olxcdn.com:443/v1/files/9n55cu07khc41-RO/image;s=2000x1126;https://frankfurt.apollo.olxcdn.com:443/v1/files/c57xsusqd7n83-RO/image;s=2000x1126;https://frankfurt.apollo.olxcdn.com:443/v1/files/gv6c8bs79nax-RO/image;s=2000x1126,diesel,automatic,SUV,Audi,90,olx_jNdUp,2025-09-16T07:11:08.136614
Audi Q5 35 Tdi Stronic Trapa Bixenon,20 990 €,20990.0,2018,191 200,https://www.olx.ro/d/oferta/audi-q5-35-tdi-stronic-trapa-bixenon-IDjGAt9.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/x5y9cf8qq9q22-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/8jpgkxlhkkar1-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/43vd0ppgh2i03-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/f1sf90srmjmx2-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/myx4hb2m5c922-RO/image;s=1000x750,diesel,automatic,SUV,Audi,Q5,olx_jGAt9,2025-09-16T07:11:29.311314
Audi A3 Sportback S Tronic 2 0 Tdi 150 Cp Euro 6,"14 600 €
Prețul e negociabil",14600.0,2018,187 880,https://www.olx.ro/d/oferta/audi-a3-sportback-s-tronic-2-0-tdi-150-cp-euro-6-IDjMLR6.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/ksqr57ze7arv-RO/image;s=1133x942;https://frankfurt.apollo.olxcdn.com:443/v1/files/lp0ppu01idi5-RO/image;s=1755x942;https://frankfurt.apollo.olxcdn.com:443/v1/files/zbw7lj4xg7eh3-RO/image;s=1703x942;https://frankfurt.apollo.olxcdn.com:443/v1/files/efq3t0pbsgb9-RO/image;s=2000x900;https://frankfurt.apollo.olxcdn.com:443/v1/files/ho3um1ujel9j-RO/image;s=2000x900,diesel,automatic,Hatchback,Audi,A3,olx_jMLR6,2025-09-16T07:11:37.309388
Audi A3 Limuzina 1 5Tfsi 150Cp Euro6 Virtual Cockpit 68000Km,17 999 €,17999.0,2018,68 000,https://www.olx.ro/d/oferta/audi-a3-limuzina-1-5tfsi-150cp-euro6-virtual-cockpit-68000km-IDjJDsF.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/j0kt96soarkr-RO/image;s=1600x900;https://frankfurt.apollo.olxcdn.com:443/v1/files/bagqo2hmrwhs2-RO/image;s=1600x900;https://frankfurt.apollo.olxcdn.com:443/v1/files/1o5ndcbnyqut2-RO/image;s=1600x900;https://frankfurt.apollo.olxcdn.com:443/v1/files/7pm2qfkhbxrc-RO/image;s=1600x900;https://frankfurt.apollo.olxcdn.com:443/v1/files/d5crjww7jvr-RO/image;s=1600x900,petrol,automatic,Berlina,Audi,80,olx_jJDsF,2025-09-16T07:11:51.179936
Audi A5 An Fabricatie 2018,17 500 €,17500.0,2018,94 500,https://www.olx.ro/d/oferta/audi-a5-an-fabricatie-2018-IDj0d0n.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/3tlo4df6o8rc3-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/0giln2s5jjwc3-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/kde1b2dkefnq1-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/sff8qq0sozk2-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/c8u8175j16r43-RO/image;s=750x1000,diesel,automatic,Berlina,Audi,A5,olx_j0d0n,2025-09-16T07:12:06.565373
Audi A8L 50 Tdi Quattro 3 0 Tdi Mild Hybrid 286 Cp An Model 2018,"54 000 €
Prețul e negociabil",54000.0,2018,131 800,https://www.olx.ro/d/oferta/audi-a8l-50-tdi-quattro-3-0-tdi-mild-hybrid-286-cp-an-model-2018-IDjMHgi.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/kmesjmxo72mj3-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/1p6jsuq9xjm7-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/ktb2tj05p8is2-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/069ijyjvjk3g2-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/fbr4z1npre7-RO/image;s=750x1000,diesel,automatic,Berlina,Audi,A8,olx_jMHgi,2025-09-16T07:12:13.882240
Audi A3 Limuzina 1 5Tfsi 150Cp Euro6 Virtual Cockpit 68000Km,17 999 €,17999.0,2018,68 000,https://www.olx.ro/d/oferta/audi-a3-limuzina-1-5tfsi-150cp-euro6-virtual-cockpit-68000km-IDjJDsF.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/j0kt96soarkr-RO/image;s=1600x900;https://frankfurt.apollo.olxcdn.com:443/v1/files/bagqo2hmrwhs2-RO/image;s=1600x900;https://frankfurt.apollo.olxcdn.com:443/v1/files/1o5ndcbnyqut2-RO/image;s=1600x900;https://frankfurt.apollo.olxcdn.com:443/v1/files/7pm2qfkhbxrc-RO/image;s=1600x900;https://frankfurt.apollo.olxcdn.com:443/v1/files/d5crjww7jvr-RO/image;s=1600x900,petrol,automatic,Berlina,Audi,80,olx_jJDsF,2025-09-16T07:12:47.524037
Audi Q8 45Tdi S Line,"59 300 €
Prețul e negociabil",59300.0,2021,99 800,https://www.olx.ro/d/oferta/audi-q8-45tdi-s-line-IDjOkGR.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/5kjreqw8tsi6-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/v9m9rnsddcva3-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/gp7i97dwhb9s3-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/8hesa1rf2rg43-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/fjjv8ej1y12u3-RO/image;s=750x1000,diesel,N/A,SUV,Audi,Q8,olx_jOkGR,2025-09-16T07:13:13.515514
Audi A4 190 Quattro 3Xsline B O Head Up Webasto Distronic,"23 950 €
Prețul e negociabil",23950.0,2018,147 000,https://www.olx.ro/d/oferta/audi-a4-190-quattro-3xsline-b-o-head-up-webasto-distronic-IDjIGrf.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/5v63dmpx8duh3-RO/image;s=1020x765;https://frankfurt.apollo.olxcdn.com:443/v1/files/9fxys6eppvdk3-RO/image;s=1020x765;https://frankfurt.apollo.olxcdn.com:443/v1/files/bjbmsehmyc1m1-RO/image;s=1920x1080;https://frankfurt.apollo.olxcdn.com:443/v1/files/51stjwoyc3sy2-RO/image;s=1020x765;https://frankfurt.apollo.olxcdn.com:443/v1/files/c1zkl63kjsu72-RO/image;s=1008x756,diesel,automatic,"//schema.org/UsedCondition""}}",Audi,90,olx_jIGrf,2025-09-16T07:13:56.251956
Vand Audi Q5 Euro 6,25 500 €,25500.0,2018,160 000,https://www.olx.ro/d/oferta/vand-audi-q5-euro-6-IDjKWc9.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/88w8kzu2qokk2-RO/image;s=1600x1200;https://frankfurt.apollo.olxcdn.com:443/v1/files/lj389i80cb711-RO/image;s=1600x1200;https://frankfurt.apollo.olxcdn.com:443/v1/files/x21dzi3ubdle1-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/tzx8t0zi3kca1-RO/image;s=1600x1200;https://frankfurt.apollo.olxcdn.com:443/v1/files/ifp6b9i1qbq2-RO/image;s=1500x2000,diesel,automatic,Berlina,Audi,Q5,olx_jKWc9,2025-09-16T07:14:33.989058
Audi Q8 45Tdi S Line,"59 300 €
Prețul e negociabil",59300.0,2021,99 800,https://www.olx.ro/d/oferta/audi-q8-45tdi-s-line-IDjOkGR.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/5kjreqw8tsi6-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/v9m9rnsddcva3-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/gp7i97dwhb9s3-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/8hesa1rf2rg43-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/fjjv8ej1y12u3-RO/image;s=750x1000,diesel,N/A,SUV,Audi,Q8,olx_jOkGR,2025-09-16T07:15:30.472230
Bmw X1 Bmw X1 Stare Perfecta,21 700 €,21700.0,2018,100 000,https://www.olx.ro/d/oferta/bmw-x1-bmw-x1-stare-perfecta-IDjewBA.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/gqvxpckwtma83-RO/image;s=1020x1360;https://frankfurt.apollo.olxcdn.com:443/v1/files/8xw29wmei1tz2-RO/image;s=1020x1360;https://frankfurt.apollo.olxcdn.com:443/v1/files/ar4nr7qb3jap1-RO/image;s=1020x1360;https://frankfurt.apollo.olxcdn.com:443/v1/files/7qpuata4mq0p1-RO/image;s=1020x1360;https://frankfurt.apollo.olxcdn.com:443/v1/files/exlk8ciay3l92-RO/image;s=1020x1360,diesel,automatic,SUV,BMW,X1,olx_jewBA,2025-09-16T07:16:24.263681
Bmw Seria 4 420D Xdrive Gran Coupe 360,"42 500 €
Prețul e negociabil",42500.0,2022,75 000,https://www.olx.ro/d/oferta/bmw-seria-4-420d-xdrive-gran-coupe-360-IDjGtXz.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/dpoc8m552at32-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/dst9pnj9bisp-RO/image;s=461x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/3xn6oxr8a8vj2-RO/image;s=563x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/tsahdg2jbkcn-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/egqlbk17zc8n2-RO/image;s=461x1000,diesel,automatic,Coupe,BMW,Seria 4,olx_jGtXz,2025-09-16T07:16:30.683484
Bmw X1 Xline Diesel 150 Cp Euro 6 Full Led Km Reali,"16 400 €
Prețul e negociabil",16400.0,2018,177 911,https://www.olx.ro/d/oferta/bmw-x1-xline-diesel-150-cp-euro-6-full-led-km-reali-IDjzmAF.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/bm5phxfxxk26-RO/image;s=4000x3000;https://frankfurt.apollo.olxcdn.com:443/v1/files/rfac569b166t1-RO/image;s=4000x3000;https://frankfurt.apollo.olxcdn.com:443/v1/files/85u2o55shifa3-RO/image;s=4000x3000;https://frankfurt.apollo.olxcdn.com:443/v1/files/n44ntq4m46iv2-RO/image;s=4000x3000;https://frankfurt.apollo.olxcdn.com:443/v1/files/j6ld925i2iw23-RO/image;s=4000x3000,diesel,manual,SUV,BMW,X1,olx_jzmAF,2025-09-16T07:16:37.681753
Bmw X4 M40I Xdrive,"36 600 €
Prețul e negociabil",36600.0,2019,120 700,https://www.olx.ro/d/oferta/bmw-x4-m40i-xdrive-IDjHTEM.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/zrutu2wq6o6i2-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/51hka0jhodpz-RO/image;s=3000x4000;https://frankfurt.apollo.olxcdn.com:443/v1/files/8c1kxzkw1x5u3-RO/image;s=2000x2667;https://frankfurt.apollo.olxcdn.com:443/v1/files/xabozjhal0e-RO/image;s=2000x2667;https://frankfurt.apollo.olxcdn.com:443/v1/files/k7phugyg5gbq1-RO/image;s=2000x1500,petrol,N/A,SUV,BMW,M4,olx_jHTEM,2025-09-16T07:16:44.990731
Bmw Seria 3 G20 Pachet M Faruri Laser 190Cp,"23 500 €
Prețul e negociabil",23500.0,2019,188 000,https://www.olx.ro/d/oferta/bmw-seria-3-g20-pachet-m-faruri-laser-190cp-IDj1LJf.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/69g1fmow2xn62-RO/image;s=1024x768;https://frankfurt.apollo.olxcdn.com:443/v1/files/hs272kwtdigf3-RO/image;s=1024x768;https://frankfurt.apollo.olxcdn.com:443/v1/files/76cytarph06r-RO/image;s=1024x768;https://frankfurt.apollo.olxcdn.com:443/v1/files/blag0qv2hfsu-RO/image;s=1024x768;https://frankfurt.apollo.olxcdn.com:443/v1/files/gltc8tp4q8il1-RO/image;s=1024x768,diesel,automatic,Berlina,BMW,Seria 3,olx_j1LJf,2025-09-16T07:17:14.008602
Bmw X6 Xdrive 4 0 D At Mhev An 2022 175 500Km 61 000 Eur,61 000 €,61000.0,2022,175 500,https://www.olx.ro/d/oferta/bmw-x6-xdrive-4-0-d-at-mhev-an-2022-175-500km-61-000-eur-IDjaB8G.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/821q9nddlvfe3-RO/image;s=1600x1200;https://frankfurt.apollo.olxcdn.com:443/v1/files/ef25zxi5q25n2-RO/image;s=1600x1200;https://frankfurt.apollo.olxcdn.com:443/v1/files/jsycw3qcx0c42-RO/image;s=1600x1200;https://frankfurt.apollo.olxcdn.com:443/v1/files/fh2952arz3381-RO/image;s=1600x1200;https://frankfurt.apollo.olxcdn.com:443/v1/files/rsygurfv932q3-RO/image;s=1600x1200,diesel,automatic,Hatchback,BMW,X6,olx_jaB8G,2025-09-16T07:17:20.616112
Vand Bmw 730 D Alb Perlat Functional Amvelope Noi,26 900 €,26900.0,2017,278,https://www.olx.ro/d/oferta/vand-bmw-730-d-alb-perlat-functional-amvelope-noi-IDjB8cW.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/hn44pf0d5bib3-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/jske4laacxj83-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/xrb6oyqbkgzr-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/vco5ovjllylp1-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/pi9pbfxl4f661-RO/image;s=750x1000,diesel,automatic,Berlina,BMW,Unknown,olx_jB8cW,2025-09-16T07:17:27.366287
Bmw G20 Automat 2022 Diesel Unic Proprietar,"21 500 €
Prețul e negociabil",21500.0,2022,190 100,https://www.olx.ro/d/oferta/bmw-g20-automat-2022-diesel-unic-proprietar-IDjIKh4.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/f6c926uba7r4-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/7op02mfsgw171-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/zu9ys97zhdw13-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/5568ju3natqe2-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/rbfqtw1k6m7v1-RO/image;s=2000x1500,diesel,automatic,Berlina,BMW,Unknown,olx_jIKh4,2025-09-16T07:17:34.283758
Bmw 620 D Gt 2019 M Sport Panoramic Full Led Nappa Gesturi,27 000 €,27000.0,2019,150 000,https://www.olx.ro/d/oferta/bmw-620-d-gt-2019-m-sport-panoramic-full-led-nappa-gesturi-IDj6PO6.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/ahrykzid0xm01-RO/image;s=1600x907;https://frankfurt.apollo.olxcdn.com:443/v1/files/q69j6dzvj30l2-RO/image;s=1600x924;https://frankfurt.apollo.olxcdn.com:443/v1/files/1hljohk6xjmb2-RO/image;s=1600x826;https://frankfurt.apollo.olxcdn.com:443/v1/files/gmfxv5emz1yq1-RO/image;s=1600x820;https://frankfurt.apollo.olxcdn.com:443/v1/files/kbs8y3qb88p2-RO/image;s=1600x898,diesel,automatic,Berlina,BMW,Unknown,olx_j6PO6,2025-09-16T07:18:08.729190
Bmw X3 2 0D 2017,18 500 €,18500.0,2017,191 452,https://www.olx.ro/d/oferta/bmw-x3-2-0d-2017-IDjGSNV.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/m5v48xdbpsus1-RO/image;s=1156x867;https://frankfurt.apollo.olxcdn.com:443/v1/files/azf0v105hxnv3-RO/image;s=1156x867;https://frankfurt.apollo.olxcdn.com:443/v1/files/y2h646goe2q91-RO/image;s=867x1156;https://frankfurt.apollo.olxcdn.com:443/v1/files/grukgxx2kh0p2-RO/image;s=1156x867;https://frankfurt.apollo.olxcdn.com:443/v1/files/5ymoro0cq9sx-RO/image;s=1156x867,diesel,automatic,SUV,BMW,X3,olx_jGSNV,2025-09-16T07:18:22.591891
